dataset,year,station_code,rows,n_timestamps,ts_min,ts_max,duplicate_timestamps
rain,2025,RF.MBR.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.NJK.03,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.NJK.04,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.NJK.05,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.NJK.07,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.NKM.02,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.PKN.04,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.PNK.02,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.PNK.03,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.PSC.03,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.PTW.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.RTW.03,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.SMI.02,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.TBR.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.TBR.02,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.TWW.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.BBN.02,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.BPD.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.BSU.02,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.LSI.03,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.NJK.02,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.PSC.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.HKG.02,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.LSI.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.BKE.03,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.BKT.02,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.BKY.02,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.BRK.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.DST.02,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.KSN.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.KTY.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.KTY.05,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.LKB.02,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.NJK.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.NJK.06,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.PSC.05,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.PYT.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.SLG.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.SLG.02,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.SPS.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.TBR.03,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.TKU.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.TLC.02,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.TWW.04,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.YNW.02,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.YNW.03,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.BKE.02,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.BSU.04,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.RTW.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.SPS.02,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.TLC.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.MBR.02,105120,105120,2025-01-01,2025-12-31 23:55:00,0
rain,2025,RF.WTL.01,105120,105120,2025-01-01,2025-12-31 23:55:00,0
water,2019,WL.BLP.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BMK.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BSU.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BSU.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BWK.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.CNS.04,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KBU.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KJA.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KKS.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KLD.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KNB.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KPM.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KPM.06,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KSI.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KSK.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KSM.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.LBK.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.LPC.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.LSG.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.LYW.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.NKW.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.PKG.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.PSC.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.PSC.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.PSI.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.PWT.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.PWT.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.PYW.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.RMT.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SBR.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SDN.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SSB.07,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SSB.09,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SSB.10,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.STN.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.STN.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.TCG.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.TPK.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.TSK.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.TTN.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.WTN.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BBU.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BOA.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.CNS.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KKD.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KMN.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KTK.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.LBK.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.LPT.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.LPW.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.PKN.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SBR.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SKG.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SKT.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SNO.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SWU.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.YPE.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BOA.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SSB.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BBN.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BBN.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BBR.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BKA.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BKA.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BKL.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BNA.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BNJ.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BPM.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BPN.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BSU.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BSU.06,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BTL.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BTY.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BWK.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.CBJ.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.FTM.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.HKG.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KJN.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KJT.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KKD.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KKS.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KKY.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KSI.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KTY.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.LCL.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.LPN.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.LPT.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.MSW.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.NKW.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.PPA.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.PSC.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.RKC.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.RSK.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SNC.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SPP.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SSB.05,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SSB.11,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SSB.12,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SSN.05,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.STN.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.STR.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.TNG.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.TWW.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.TWW.04,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.WKT.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.WTK.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.YPN.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BBN.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BCN.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BKA.04,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BKG.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BNA.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BNJ.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BPM.04,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BSK.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.CKS.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.CPA.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.DKN.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KJA.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KKO.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KSO.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.LBK.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.LOA.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.LPW.05,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.LYW.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.PWT.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.RMT.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SCO.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SSB.06,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SSN.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SSN.04,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.STR.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.TUT.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.TWW.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.YPN.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KDN.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BBR.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BJK.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BKA.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BKB.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BKY.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BKY.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BLY.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BNJ.04,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BPA.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BPM.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BPU.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BSU.04,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BYI.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.CKS.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.CNS.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.CTC.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.JRN.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KBU.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KJU.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KKY.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KLA.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KLD.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KLT.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KNB.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KPM.04,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KPM.05,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KSM.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.LKB.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.LPI.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.LPW.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.MID.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.NBN.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.NK3.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.PLK.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.PSR.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.PSR.05,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SBT.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SKT.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SLL.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SRE.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SSB.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SSG.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SSN.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SSN.07,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SSN.09,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SST.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SWA.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.TPK.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.WLS.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KJK.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KKS.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.LCL.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.LPG.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.LPG.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.LPI.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.PSC.04,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SNC.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SSB.04,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.TWW.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.VPV.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.YSN.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KKS.04,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BCN.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BCN.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BJK.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BJK.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BNA.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BNJ.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BSU.05,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BWK.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BYK.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BYK.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.CYI.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.HKG.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.HMK.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.IDE.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KJG.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KJK.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KJN.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KKD.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KPG.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KPM.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KPM.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KSG.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.KSO.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.LPG.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.LPT.04,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.LPW.04,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.NSG.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.ORC.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.PSR.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.PSR.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.PSR.04,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.PSR.06,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.PWT.04,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.PWT.05,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.PWT.06,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.RHN.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SSB.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SSN.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SSN.08,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.TUT.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.TWW.05,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BJK.04,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BPN.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.CNS.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.CYI.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.LPT.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.LPW.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.LSM.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.MSW.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.MSW.03,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.RJK.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SSB.08,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SSN.06,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.WSI.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.BPM.02,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SRG.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2019,WL.SSM.01,105120,105120,2019-01-01,2019-12-31 23:55:00,0
water,2020,WL.BOA.02,105408,105408,2020-01-01,2020-12-31 23:55:00,0
water,2020,WL.BSU.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
water,2020,WL.BSU.03,105408,105408,2020-01-01,2020-12-31 23:55:00,0
water,2020,WL.BWK.02,105408,105408,2020-01-01,2020-12-31 23:55:00,0
water,2020,WL.CNS.03,105408,105408,2020-01-01,2020-12-31 23:55:00,0
water,2020,WL.CNS.04,105408,105408,2020-01-01,2020-12-31 23:55:00,0
water,2020,WL.KJA.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
water,2020,WL.KKS.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
water,2020,WL.KMN.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
water,2020,WL.KNB.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
water,2020,WL.KPM.02,105408,105408,2020-01-01,2020-12-31 23:55:00,0
water,2020,WL.KPM.06,105408,105408,2020-01-01,2020-12-31 23:55:00,0
water,2020,WL.KSI.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
water,2020,WL.KSK.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
water,2020,WL.KSM.02,105408,105408,2020-01-01,2020-12-31 23:55:00,0
water,2020,WL.LBK.02,105408,105408,2020-01-01,2020-12-31 23:55:00,0
water,2020,WL.LPC.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
water,2020,WL.LPT.03,105408,105408,2020-01-01,2020-12-31 23:55:00,0
water,2020,WL.LPW.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
water,2020,WL.NKW.02,105408,105408,2020-01-01,2020-12-31 23:55:00,0
water,2020,WL.PKG.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
water,2020,WL.PKN.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
water,2020,WL.PSC.01,105408,105408,2020-01-01,2020-12-31 23:55:00,0
