station_code,started_at,ended_at,n_readings,peak_depth_cm,tier_cm
FL.BRK.02,2022-11-15 20:25:00,2022-11-15 21:10:00,10,7.4,5.0
FL.BRK.02,2022-11-16 10:45:00,2022-11-16 10:50:00,2,5.5,5.0
FL.BRK.02,2022-11-17 16:45:00,2022-11-17 17:00:00,4,6.0,5.0
FL.BRK.02,2022-11-19 16:15:00,2022-11-19 16:25:00,3,5.5,5.0
FL.BRK.02,2022-11-23 20:25:00,2022-11-23 21:40:00,16,5.9,5.0
FL.BRK.02,2022-11-24 20:30:00,2022-11-24 21:40:00,15,6.8,5.0
FL.BRK.02,2022-11-25 00:00:00,2022-11-25 00:05:00,2,5.1,5.0
FL.BRK.02,2022-11-25 20:25:00,2022-11-25 22:20:00,24,5.4,5.0
FL.BRK.02,2022-11-26 00:30:00,2022-11-26 01:30:00,13,5.2,5.0
FL.BRK.02,2022-11-28 10:35:00,2022-11-28 10:40:00,2,5.7,5.0
FL.BRK.02,2022-11-28 12:45:00,2022-11-28 13:20:00,8,6.7,5.0
FL.BRK.02,2022-11-29 20:35:00,2022-11-29 21:05:00,7,6.1,5.0
FL.BRK.02,2022-12-02 01:40:00,2022-12-02 02:20:00,9,6.9,5.0
FL.BRK.02,2022-12-11 02:10:00,2022-12-11 02:10:00,1,6.7,5.0
FL.BRK.02,2022-12-15 22:35:00,2022-12-15 22:50:00,4,6.0,5.0
FL.BRK.02,2022-12-15 23:00:00,2022-12-15 23:00:00,1,5.1,5.0
FL.BRK.02,2023-02-15 08:20:00,2023-02-15 08:30:00,3,5.8,5.0
FL.BRK.02,2023-02-15 09:00:00,2023-02-15 09:05:00,2,5.3,5.0
FL.BRK.02,2023-02-16 03:10:00,2023-02-16 03:20:00,3,5.5,5.0
FL.BSU.01,2020-07-03 23:30:00,2020-07-03 23:35:00,2,9.4,5.0
FL.BSU.01,2020-07-24 17:45:00,2020-07-24 17:45:00,1,20.0,5.0
FL.BSU.01,2020-09-01 03:50:00,2020-09-01 04:15:00,6,6.4,5.0
FL.BSU.01,2020-09-23 16:15:00,2020-09-23 17:40:00,18,12.2,5.0
FL.BSU.01,2020-09-23 17:50:00,2020-09-23 17:50:00,1,5.9,5.0
FL.BSU.01,2021-05-12 14:40:00,2021-05-12 14:40:00,1,5.0,5.0
FL.BSU.01,2021-05-19 13:10:00,2021-05-19 13:10:00,1,5.2,5.0
FL.BSU.01,2021-05-20 12:40:00,2021-05-20 12:40:00,1,5.1,5.0
FL.BSU.01,2021-05-20 12:50:00,2021-05-20 12:55:00,2,7.1,5.0
FL.BSU.01,2021-05-23 13:30:00,2021-05-23 13:30:00,1,6.7,5.0
FL.BSU.01,2021-05-23 14:00:00,2021-05-23 14:05:00,2,5.2,5.0
FL.BSU.01,2021-05-24 13:40:00,2021-05-24 13:40:00,1,5.2,5.0
FL.BSU.01,2021-05-25 14:05:00,2021-05-25 14:20:00,4,6.2,5.0
FL.BSU.01,2021-05-27 13:30:00,2021-05-27 13:30:00,1,11.2,5.0
FL.BSU.01,2021-07-01 22:35:00,2021-07-02 00:10:00,20,11.6,5.0
FL.BSU.01,2021-08-28 11:25:00,2021-08-28 12:10:00,10,9.3,5.0
FL.BSU.01,2021-08-31 21:25:00,2021-08-31 23:10:00,22,9.5,5.0
FL.BSU.01,2021-10-14 16:55:00,2021-10-14 17:30:00,8,8.7,5.0
FL.BSU.01,2021-10-17 01:00:00,2021-10-17 01:15:00,4,5.9,5.0
FL.BSU.01,2022-05-17 22:10:00,2022-05-18 10:55:00,154,15.7,5.0
FL.BSU.01,2022-06-21 20:00:00,2022-06-21 20:25:00,6,7.4,5.0
FL.BSU.01,2022-07-01 19:10:00,2022-07-01 20:00:00,11,10.8,5.0
FL.BSU.01,2022-07-17 19:30:00,2022-07-17 19:30:00,1,5.1,5.0
FL.BSU.01,2022-08-01 23:00:00,2022-08-01 23:30:00,7,8.4,5.0
FL.BSU.01,2022-08-11 15:25:00,2022-08-11 15:35:00,3,6.7,5.0
FL.BSU.01,2022-09-10 18:20:00,2022-09-10 20:05:00,22,13.7,5.0
FL.BSU.01,2022-10-03 14:35:00,2022-10-03 16:10:00,20,11.3,5.0
FL.BSU.01,2023-04-28 14:55:00,2023-04-28 15:00:00,2,5.6,5.0
FL.BSU.01,2023-05-30 18:40:00,2023-05-30 19:15:00,8,10.2,5.0
FL.BSU.01,2023-05-30 19:55:00,2023-05-30 19:55:00,1,5.9,5.0
FL.BSU.01,2023-05-30 20:25:00,2023-05-30 20:30:00,2,6.9,5.0
FL.BSU.01,2023-05-30 20:45:00,2023-05-30 20:45:00,1,5.9,5.0
FL.BSU.01,2023-07-05 18:05:00,2023-07-05 20:00:00,24,12.9,5.0
FL.BSU.01,2023-07-22 00:35:00,2023-07-22 03:30:00,36,14.7,5.0
FL.BSU.01,2023-09-20 18:10:00,2023-09-20 18:10:00,1,5.0,5.0
FL.BSU.01,2023-09-21 18:25:00,2023-09-21 20:05:00,21,10.9,5.0
FL.BSU.01,2024-06-29 05:35:00,2024-06-29 06:20:00,10,8.4,5.0
FL.BSU.01,2024-07-29 17:20:00,2024-07-29 17:50:00,7,7.3,5.0
FL.BSU.01,2024-10-10 18:20:00,2024-10-10 19:55:00,20,8.9,5.0
FL.BSU.01,2024-10-13 16:05:00,2024-10-13 16:50:00,10,7.5,5.0
FL.BSU.01,2024-10-21 01:55:00,2024-10-21 02:25:00,7,7.1,5.0
FL.CTC.01,2019-06-07 14:30:00,2019-06-07 15:45:00,16,19.1,5.0
FL.CTC.01,2019-09-14 17:35:00,2019-09-14 18:15:00,9,9.6,5.0
FL.CTC.01,2019-09-16 00:15:00,2019-09-16 02:10:00,24,18.3,5.0
FL.CTC.01,2019-11-03 20:55:00,2019-11-03 23:25:00,31,25.7,5.0
FL.CTC.01,2020-04-29 12:10:00,2020-04-29 14:05:00,24,16.0,5.0
FL.CTC.01,2020-05-28 10:00:00,2020-05-28 10:00:00,1,11.2,5.0
FL.CTC.01,2020-08-20 10:10:00,2020-08-20 10:10:00,1,18.9,5.0
FL.CTC.01,2020-10-02 18:00:00,2020-10-02 19:20:00,17,15.7,5.0
FL.CTC.01,2020-10-02 19:30:00,2020-10-02 19:30:00,1,5.0,5.0
FL.CTC.01,2021-03-16 11:15:00,2021-03-16 11:15:00,1,11.5,5.0
FL.CTC.01,2021-07-01 22:40:00,2021-07-02 00:40:00,25,26.2,5.0
FL.CTC.01,2021-07-13 18:10:00,2021-07-13 18:55:00,10,11.2,5.0
FL.CTC.01,2021-08-31 21:40:00,2021-09-01 00:55:00,40,21.8,5.0
FL.CTC.01,2021-10-01 14:15:00,2021-10-01 14:15:00,1,7.4,5.0
FL.CTC.01,2021-10-14 16:30:00,2021-10-14 20:40:00,51,31.0,5.0
FL.CTC.01,2021-10-14 20:50:00,2021-10-14 20:50:00,1,5.1,5.0
FL.CTC.01,2022-05-17 23:40:00,2022-05-18 06:40:00,85,38.4,5.0
FL.CTC.01,2022-09-06 20:55:00,2022-09-06 21:45:00,11,15.2,5.0
FL.CTC.01,2022-09-12 16:35:00,2022-09-12 19:05:00,31,24.7,5.0
FL.CTC.01,2022-10-03 15:25:00,2022-10-03 20:55:00,67,31.6,5.0
FL.CTC.01,2023-07-05 18:40:00,2023-07-05 18:40:00,1,7.4,5.0
FL.CTC.01,2023-07-22 00:20:00,2023-07-22 08:10:00,95,47.1,5.0
FL.CTC.01,2024-08-06 21:55:00,2024-08-07 01:30:00,44,27.7,5.0
FL.CTC.01,2025-05-10 18:05:00,2025-05-10 20:55:00,35,21.9,5.0
FL.CTC.01,2025-11-02 22:15:00,2025-11-03 01:10:00,36,20.5,5.0
FL.CTC.02,2019-06-07 14:20:00,2019-06-07 17:55:00,44,44.0,5.0
FL.CTC.02,2019-06-15 21:25:00,2019-06-15 21:25:00,1,5.7,5.0
FL.CTC.02,2019-07-15 18:05:00,2019-07-15 18:10:00,2,5.5,5.0
FL.CTC.02,2019-08-20 16:05:00,2019-08-20 16:15:00,3,6.8,5.0
FL.CTC.02,2019-09-15 23:55:00,2019-09-16 01:45:00,23,33.1,5.0
FL.CTC.02,2019-10-14 08:00:00,2019-10-14 08:05:00,2,5.7,5.0
FL.CTC.02,2019-11-03 21:00:00,2019-11-03 21:30:00,7,6.8,5.0
FL.CTC.02,2020-04-13 14:45:00,2020-04-13 14:45:00,1,5.0,5.0
FL.CTC.02,2020-04-25 12:50:00,2020-04-25 13:20:00,7,8.7,5.0
FL.CTC.02,2020-04-29 12:00:00,2020-04-29 13:25:00,18,28.5,5.0
FL.CTC.02,2020-07-01 18:20:00,2020-07-01 18:30:00,3,6.1,5.0
FL.CTC.02,2020-08-13 17:00:00,2020-08-13 17:40:00,9,9.2,5.0
FL.CTC.02,2020-09-01 03:40:00,2020-09-01 04:15:00,8,10.5,5.0
FL.CTC.02,2020-09-05 05:50:00,2020-09-05 05:55:00,2,5.7,5.0
FL.CTC.02,2020-09-09 13:30:00,2020-09-09 13:50:00,5,7.0,5.0
FL.CTC.02,2020-09-23 15:45:00,2020-09-23 17:20:00,20,28.5,5.0
FL.CTC.02,2020-09-27 20:25:00,2020-09-27 20:55:00,7,8.1,5.0
FL.CTC.02,2020-10-02 16:55:00,2020-10-02 17:35:00,9,8.2,5.0
FL.CTC.02,2020-10-02 18:15:00,2020-10-02 18:15:00,1,5.1,5.0
FL.CTC.02,2020-10-03 13:05:00,2020-10-03 13:10:00,2,5.9,5.0
FL.CTC.02,2020-10-31 15:35:00,2020-10-31 15:40:00,2,5.9,5.0
FL.CTC.02,2021-02-10 10:55:00,2021-02-10 11:05:00,3,18.2,5.0
FL.CTC.02,2021-04-15 10:10:00,2021-04-15 10:10:00,1,7.6,5.0
FL.CTC.02,2021-05-03 13:55:00,2021-05-03 14:45:00,11,13.8,5.0
FL.CTC.02,2021-05-14 10:25:00,2021-05-14 10:35:00,3,7.0,5.0
FL.CTC.02,2021-07-01 22:20:00,2021-07-01 23:30:00,15,20.9,5.0
FL.CTC.02,2021-07-10 23:40:00,2021-07-10 23:45:00,2,5.4,5.0
FL.CTC.02,2021-07-12 04:45:00,2021-07-12 04:55:00,3,6.7,5.0
FL.CTC.02,2021-07-13 17:30:00,2021-07-13 17:50:00,5,7.9,5.0
FL.CTC.02,2021-07-14 08:20:00,2021-07-14 08:20:00,1,5.0,5.0
FL.CTC.02,2021-09-23 12:05:00,2021-09-23 12:05:00,1,9.0,5.0
FL.CTC.02,2021-09-30 12:55:00,2021-09-30 13:50:00,12,13.5,5.0
FL.CTC.02,2021-10-01 14:15:00,2021-10-01 14:15:00,1,5.0,5.0
FL.CTC.02,2021-10-02 14:50:00,2021-10-02 15:05:00,4,6.5,5.0
FL.CTC.02,2021-10-08 14:30:00,2021-10-08 14:50:00,5,7.2,5.0
FL.CTC.02,2021-10-12 11:55:00,2021-10-12 12:15:00,5,6.5,5.0
FL.CTC.02,2021-10-14 16:10:00,2021-10-14 16:35:00,6,7.5,5.0
FL.CTC.02,2021-10-14 16:50:00,2021-10-14 17:15:00,6,8.2,5.0
FL.CTC.02,2021-10-17 00:40:00,2021-10-17 01:00:00,5,5.3,5.0
FL.CTC.02,2022-05-16 16:05:00,2022-05-16 16:15:00,3,6.1,5.0
FL.CTC.02,2022-05-17 16:25:00,2022-05-17 16:55:00,7,8.3,5.0
FL.CTC.02,2022-05-17 22:25:00,2022-05-17 23:25:00,13,6.6,5.0
FL.CTC.02,2022-05-17 23:40:00,2022-05-18 00:15:00,8,6.8,5.0
FL.CTC.02,2022-06-08 15:45:00,2022-06-08 15:55:00,3,6.7,5.0
FL.CTC.02,2022-06-11 18:15:00,2022-06-11 18:25:00,3,5.4,5.0
FL.CTC.02,2022-06-21 19:20:00,2022-06-21 20:05:00,10,6.4,5.0
FL.CTC.02,2022-06-29 19:05:00,2022-06-29 19:05:00,1,5.1,5.0
FL.CTC.02,2022-07-01 19:05:00,2022-07-01 19:35:00,7,8.1,5.0
FL.CTC.02,2022-07-20 20:15:00,2022-07-20 20:25:00,3,7.4,5.0
FL.CTC.02,2022-08-01 22:55:00,2022-08-01 23:15:00,5,9.4,5.0
FL.CTC.02,2022-08-11 15:20:00,2022-08-11 15:40:00,5,9.8,5.0
FL.CTC.02,2022-09-04 20:20:00,2022-09-04 20:40:00,5,7.9,5.0
FL.CTC.02,2022-09-06 20:35:00,2022-09-06 21:20:00,10,9.3,5.0
FL.CTC.02,2022-09-10 18:20:00,2022-09-10 19:05:00,10,9.7,5.0
FL.CTC.02,2022-09-12 16:30:00,2022-09-12 17:40:00,15,11.5,5.0
FL.CTC.02,2022-09-18 20:15:00,2022-09-18 20:30:00,4,7.8,5.0
FL.CTC.02,2022-09-22 02:55:00,2022-09-22 03:10:00,4,8.3,5.0
FL.CTC.02,2022-09-22 20:50:00,2022-09-22 21:10:00,5,7.9,5.0
FL.CTC.02,2022-09-23 23:25:00,2022-09-23 23:40:00,4,8.2,5.0
FL.CTC.02,2022-09-25 00:00:00,2022-09-25 00:20:00,5,9.1,5.0
FL.CTC.02,2022-10-03 14:30:00,2022-10-03 14:55:00,6,8.7,5.0
FL.CTC.02,2022-11-24 18:45:00,2022-11-24 19:00:00,4,8.9,5.0
FL.CTC.02,2022-11-25 20:00:00,2022-11-25 20:05:00,2,7.5,5.0
FL.CTC.02,2023-05-30 18:55:00,2023-05-30 18:55:00,1,7.1,5.0
FL.CTC.02,2023-07-05 17:55:00,2023-07-05 18:55:00,13,12.7,5.0
FL.CTC.02,2023-07-20 16:15:00,2023-07-20 16:35:00,5,8.3,5.0
FL.CTC.02,2023-07-21 23:55:00,2023-07-22 02:05:00,27,13.4,5.0
FL.CTC.02,2023-08-23 17:35:00,2023-08-23 17:55:00,5,8.5,5.0
FL.CTC.02,2023-09-20 17:40:00,2023-09-20 18:05:00,6,9.5,5.0
FL.CTC.02,2023-09-21 18:10:00,2023-09-21 18:30:00,5,9.2,5.0
FL.CTC.03,2019-06-10 13:50:00,2019-06-10 13:50:00,1,30.3,5.0
FL.CTC.03,2019-10-12 14:05:00,2019-10-12 14:45:00,9,23.5,5.0
FL.CTC.03,2019-11-03 20:50:00,2019-11-03 23:05:00,28,35.4,5.0
FL.CTC.03,2020-04-18 13:40:00,2020-04-18 13:45:00,2,6.1,5.0
FL.CTC.03,2020-04-25 12:55:00,2020-04-25 15:25:00,31,21.8,5.0
FL.CTC.03,2020-04-25 15:35:00,2020-04-25 17:25:00,23,11.0,5.0
FL.CTC.03,2020-04-25 17:35:00,2020-04-25 17:35:00,1,7.0,5.0
FL.CTC.03,2020-04-25 17:45:00,2020-04-25 17:55:00,3,9.1,5.0
FL.CTC.03,2020-04-25 18:05:00,2020-04-25 18:05:00,1,5.9,5.0
FL.CTC.03,2020-04-25 18:15:00,2020-04-25 18:15:00,1,6.2,5.0
FL.CTC.03,2020-04-25 18:30:00,2020-04-25 18:35:00,2,7.1,5.0
FL.CTC.03,2020-04-25 18:45:00,2020-04-25 18:45:00,1,5.2,5.0
FL.CTC.03,2020-04-25 19:00:00,2020-04-25 19:00:00,1,7.5,5.0
FL.CTC.03,2020-04-26 04:40:00,2020-04-26 04:40:00,1,6.1,5.0
FL.CTC.03,2020-04-26 04:50:00,2020-04-26 05:00:00,3,9.0,5.0
FL.CTC.03,2020-04-26 05:15:00,2020-04-26 05:20:00,2,9.3,5.0
FL.CTC.03,2020-04-26 05:35:00,2020-04-26 05:40:00,2,6.4,5.0
FL.CTC.03,2020-04-26 05:50:00,2020-04-26 06:10:00,5,9.6,5.0
FL.CTC.03,2020-04-26 06:30:00,2020-04-26 06:30:00,1,8.4,5.0
FL.CTC.03,2020-04-26 06:40:00,2020-04-26 07:00:00,5,9.3,5.0
FL.CTC.03,2020-04-26 07:10:00,2020-04-26 07:15:00,2,8.1,5.0
FL.CTC.03,2020-04-26 07:30:00,2020-04-26 07:30:00,1,7.3,5.0
FL.CTC.03,2020-04-29 11:40:00,2020-04-29 13:05:00,18,13.9,5.0
FL.CTC.03,2020-05-11 10:45:00,2020-05-11 11:15:00,7,10.3,5.0
FL.CTC.03,2020-05-11 11:30:00,2020-05-11 12:30:00,13,10.4,5.0
FL.CTC.03,2020-05-11 12:40:00,2020-05-11 12:40:00,1,7.6,5.0
FL.CTC.03,2020-05-11 12:50:00,2020-05-11 13:45:00,12,8.2,5.0
FL.CTC.03,2020-05-11 14:30:00,2020-05-11 14:30:00,1,7.1,5.0
FL.CTC.03,2020-05-14 14:25:00,2020-05-14 16:20:00,24,8.2,5.0
FL.CTC.03,2020-06-11 12:50:00,2020-06-11 14:50:00,25,16.3,5.0
FL.CTC.03,2020-06-12 12:30:00,2020-06-12 17:15:00,58,25.0,5.0
FL.CTC.03,2020-06-13 11:55:00,2020-06-13 18:15:00,77,30.4,5.0
FL.CTC.03,2020-06-14 11:40:00,2020-06-14 16:55:00,64,13.5,5.0
FL.CTC.03,2020-06-16 12:55:00,2020-06-16 13:30:00,8,5.9,5.0
FL.CTC.03,2020-06-16 14:30:00,2020-06-16 14:40:00,3,5.4,5.0
FL.CTC.03,2020-06-19 17:20:00,2020-06-19 18:15:00,12,8.1,5.0
FL.CTC.03,2020-06-20 11:20:00,2020-06-20 18:55:00,92,34.7,5.0
FL.CTC.03,2020-06-21 17:50:00,2020-06-21 19:25:00,20,12.0,5.0
FL.CTC.03,2020-06-22 10:45:00,2020-06-22 10:55:00,3,6.0,5.0
FL.CTC.03,2020-10-02 17:25:00,2020-10-02 17:45:00,5,19.3,5.0
FL.CTC.03,2021-04-29 11:55:00,2021-04-29 12:00:00,2,7.4,5.0
FL.CTC.03,2021-10-14 17:00:00,2021-10-14 17:25:00,6,11.6,5.0
FL.CTC.03,2022-05-09 16:15:00,2022-05-09 16:15:00,1,6.0,5.0
FL.CTC.03,2022-05-17 23:15:00,2022-05-18 01:15:00,25,46.5,5.0
FL.CTC.03,2022-05-18 01:35:00,2022-05-18 02:20:00,10,29.1,5.0
FL.CTC.03,2022-09-10 01:00:00,2022-09-10 03:05:00,26,33.2,5.0
FL.CTC.03,2022-09-10 18:45:00,2022-09-10 19:25:00,9,31.2,5.0
FL.CTC.03,2022-09-12 16:30:00,2022-09-12 16:55:00,6,10.0,5.0
FL.CTC.03,2022-10-02 00:25:00,2022-10-02 00:55:00,7,13.1,5.0
FL.CTC.03,2022-10-03 15:30:00,2022-10-03 16:30:00,13,28.7,5.0
FL.CTC.03,2023-07-22 00:40:00,2023-07-22 03:25:00,34,42.0,5.0
FL.CTC.03,2024-07-29 17:20:00,2024-07-29 17:45:00,6,18.6,5.0
FL.CTC.03,2024-08-06 21:45:00,2024-08-06 23:15:00,19,35.3,5.0
FL.CTC.03,2024-08-20 00:30:00,2024-08-20 00:35:00,2,14.4,5.0
FL.CTC.03,2025-05-10 17:55:00,2025-05-10 18:55:00,13,28.0,5.0
FL.CTC.03,2025-11-02 21:30:00,2025-11-03 01:35:00,50,31.6,5.0
FL.CTC.03,2025-11-03 01:45:00,2025-11-03 01:45:00,1,6.1,5.0
FL.CTC.03,2025-11-13 02:05:00,2025-11-13 04:05:00,25,32.7,5.0
FL.CTC.04,2019-06-07 14:45:00,2019-06-07 15:10:00,6,11.9,5.0
FL.CTC.04,2019-06-11 07:40:00,2019-06-11 08:00:00,5,11.7,5.0
FL.CTC.04,2019-06-11 14:30:00,2019-06-11 15:20:00,11,13.0,5.0
FL.CTC.04,2019-06-12 07:50:00,2019-06-12 08:55:00,14,21.9,5.0
FL.CTC.04,2019-06-13 07:55:00,2019-06-13 08:30:00,8,21.9,5.0
FL.CTC.04,2019-06-14 07:50:00,2019-06-14 08:00:00,3,15.2,5.0
FL.CTC.04,2019-06-14 11:05:00,2019-06-14 11:25:00,5,6.2,5.0
FL.CTC.04,2019-06-16 07:50:00,2019-06-16 08:15:00,6,15.3,5.0
FL.CTC.04,2019-09-16 00:00:00,2019-09-16 02:00:00,25,52.5,5.0
FL.CTC.04,2019-10-12 14:05:00,2019-10-12 14:35:00,7,13.0,5.0
FL.CTC.04,2019-11-03 20:55:00,2019-11-03 21:55:00,13,25.6,5.0
FL.CTC.04,2020-04-13 14:50:00,2020-04-13 14:55:00,2,11.0,5.0
FL.CTC.04,2020-04-13 15:05:00,2020-04-13 15:10:00,2,10.6,5.0
FL.CTC.04,2020-04-29 11:50:00,2020-04-29 12:35:00,10,24.4,5.0
FL.CTC.04,2020-04-29 12:45:00,2020-04-29 12:55:00,3,23.0,5.0
FL.CTC.04,2020-04-29 13:05:00,2020-04-29 13:10:00,2,15.3,5.0
FL.CTC.04,2020-04-29 13:20:00,2020-04-29 13:20:00,1,6.8,5.0
FL.CTC.04,2020-05-26 09:45:00,2020-05-26 09:45:00,1,19.5,5.0
FL.CTC.04,2020-05-26 09:55:00,2020-05-26 10:00:00,2,9.5,5.0
FL.CTC.04,2020-05-26 10:10:00,2020-05-26 11:25:00,16,11.2,5.0
FL.CTC.04,2020-05-26 11:35:00,2020-05-26 11:45:00,3,11.3,5.0
FL.CTC.04,2020-05-26 11:55:00,2020-05-26 12:05:00,3,11.1,5.0
FL.CTC.04,2020-05-26 12:15:00,2020-05-26 12:25:00,3,11.2,5.0
FL.CTC.04,2020-05-26 12:35:00,2020-05-26 13:50:00,16,11.8,5.0
FL.CTC.04,2020-05-26 14:00:00,2020-05-26 14:10:00,3,11.8,5.0
FL.CTC.04,2020-05-26 14:20:00,2020-05-26 14:30:00,3,11.8,5.0
FL.CTC.04,2020-05-26 14:40:00,2020-05-26 14:50:00,3,11.8,5.0
FL.CTC.04,2020-05-26 15:15:00,2020-05-26 15:15:00,1,9.4,5.0
FL.CTC.04,2020-07-14 00:05:00,2020-07-14 00:05:00,1,5.8,5.0
FL.CTC.04,2020-07-14 09:05:00,2020-07-14 09:15:00,3,10.0,5.0
FL.CTC.04,2020-11-04 10:10:00,2020-11-04 10:15:00,2,8.0,5.0
FL.CTC.04,2021-01-25 17:30:00,2021-01-25 17:30:00,1,9.0,5.0
FL.CTC.04,2021-03-29 10:35:00,2021-03-29 10:35:00,1,7.5,5.0
FL.CTC.04,2021-06-01 09:45:00,2021-06-01 09:45:00,1,6.4,5.0
FL.CTC.04,2021-08-28 11:25:00,2021-08-28 13:00:00,20,30.2,5.0
FL.CTC.04,2021-08-31 22:25:00,2021-08-31 22:25:00,1,5.8,5.0
FL.CTC.04,2021-10-03 21:10:00,2021-10-03 21:20:00,3,11.9,5.0
FL.CTC.04,2021-10-14 16:05:00,2021-10-14 18:40:00,32,36.9,5.0
FL.CTC.04,2021-10-14 20:05:00,2021-10-14 21:25:00,17,16.1,5.0
FL.CTC.04,2021-10-30 17:20:00,2021-10-30 18:25:00,14,31.0,5.0
FL.CTC.04,2022-04-21 10:45:00,2022-04-21 11:05:00,5,9.1,5.0
FL.CTC.04,2022-05-17 23:05:00,2022-05-18 01:20:00,28,16.1,5.0
FL.CTC.04,2022-05-18 01:30:00,2022-05-18 01:50:00,5,6.2,5.0
FL.CTC.04,2022-05-18 02:00:00,2022-05-18 02:10:00,3,5.4,5.0
FL.CTC.04,2022-05-18 02:25:00,2022-05-18 04:50:00,30,20.5,5.0
FL.CTC.04,2022-09-04 20:30:00,2022-09-04 20:35:00,2,5.4,5.0
FL.CTC.04,2022-09-06 21:10:00,2022-09-06 21:10:00,1,5.2,5.0
FL.CTC.04,2022-09-10 18:40:00,2022-09-10 19:05:00,6,8.4,5.0
FL.CTC.04,2022-09-12 16:40:00,2022-09-12 17:25:00,10,20.9,5.0
FL.CTC.04,2022-10-03 14:40:00,2022-10-03 18:30:00,47,31.1,5.0
FL.CTC.04,2023-07-05 18:15:00,2023-07-05 18:40:00,6,13.5,5.0
FL.CTC.04,2023-07-05 18:50:00,2023-07-05 19:05:00,4,13.5,5.0
FL.CTC.04,2023-07-22 01:10:00,2023-07-22 01:10:00,1,7.5,5.0
FL.CTC.04,2023-07-22 01:20:00,2023-07-22 01:55:00,8,12.3,5.0
FL.CTC.04,2025-05-10 17:45:00,2025-05-10 19:50:00,26,27.5,5.0
FL.CTC.04,2025-05-10 22:40:00,2025-05-10 23:55:00,16,9.3,5.0
FL.CTC.04,2025-05-11 00:45:00,2025-05-11 01:20:00,8,6.1,5.0
FL.CTC.04,2025-05-11 01:30:00,2025-05-11 01:40:00,3,6.0,5.0
FL.CTC.04,2025-05-11 01:50:00,2025-05-11 01:55:00,2,5.8,5.0
FL.CTC.04,2025-05-24 14:10:00,2025-05-24 15:25:00,16,22.0,5.0
FL.CTC.04,2025-11-02 21:15:00,2025-11-02 23:30:00,28,27.5,5.0
FL.CTC.04,2025-11-02 23:40:00,2025-11-03 01:15:00,20,26.7,5.0
FL.CTC.04,2025-11-03 03:40:00,2025-11-03 03:45:00,2,6.2,5.0
FL.CTC.04,2025-11-03 03:55:00,2025-11-03 04:40:00,10,6.7,5.0
FL.CTC.04,2025-11-03 17:40:00,2025-11-03 18:35:00,12,18.7,5.0
FL.CTC.04,2025-11-03 22:25:00,2025-11-03 22:25:00,1,5.4,5.0
FL.CTC.04,2025-11-13 02:15:00,2025-11-13 03:35:00,17,22.0,5.0
FL.CTC.04,2025-11-14 14:45:00,2025-11-14 14:45:00,1,8.3,5.0
FL.CTC.05,2019-06-07 14:35:00,2019-06-07 18:40:00,50,33.6,5.0
FL.CTC.05,2019-06-07 18:50:00,2019-06-07 18:50:00,1,5.4,5.0
FL.CTC.05,2019-09-16 00:10:00,2019-09-16 00:50:00,9,10.4,5.0
FL.CTC.05,2019-11-15 22:15:00,2019-11-15 22:55:00,9,36.6,5.0
FL.CTC.05,2019-11-15 23:05:00,2019-11-15 23:15:00,3,5.8,5.0
FL.CTC.05,2019-11-16 21:35:00,2019-11-17 01:25:00,47,63.6,5.0
FL.CTC.05,2019-11-17 01:35:00,2019-11-17 06:30:00,60,22.8,5.0
FL.CTC.05,2019-11-20 07:25:00,2019-11-20 07:25:00,1,5.2,5.0
FL.CTC.05,2019-11-21 22:10:00,2019-11-21 23:15:00,14,16.3,5.0
FL.CTC.05,2019-11-22 11:40:00,2019-11-22 12:15:00,8,6.3,5.0
FL.CTC.05,2019-11-22 12:30:00,2019-11-22 12:45:00,4,5.6,5.0
FL.CTC.05,2019-11-22 13:00:00,2019-11-22 13:05:00,2,5.5,5.0
FL.CTC.05,2019-11-22 13:15:00,2019-11-22 13:15:00,1,5.2,5.0
FL.CTC.05,2019-11-22 13:30:00,2019-11-22 13:30:00,1,5.0,5.0
FL.CTC.05,2019-11-22 13:45:00,2019-11-22 13:45:00,1,5.1,5.0
FL.CTC.05,2019-11-22 14:00:00,2019-11-22 14:00:00,1,5.1,5.0
FL.CTC.05,2019-11-22 15:30:00,2019-11-22 16:30:00,13,6.8,5.0
FL.CTC.05,2019-11-22 16:40:00,2019-11-22 16:45:00,2,6.1,5.0
FL.CTC.05,2019-11-22 16:55:00,2019-11-22 17:25:00,7,5.9,5.0
FL.CTC.05,2019-11-22 17:35:00,2019-11-22 17:40:00,2,5.8,5.0
FL.CTC.05,2019-11-22 18:05:00,2019-11-22 18:05:00,1,5.0,5.0
FL.CTC.05,2019-11-22 18:35:00,2019-11-22 18:35:00,1,5.2,5.0
FL.CTC.05,2019-11-23 11:05:00,2019-11-23 11:05:00,1,5.2,5.0
FL.CTC.05,2019-11-23 11:15:00,2019-11-23 11:20:00,2,6.6,5.0
FL.CTC.05,2019-11-24 08:00:00,2019-11-24 08:00:00,1,5.6,5.0
FL.CTC.05,2019-11-24 08:25:00,2019-11-24 08:25:00,1,6.0,5.0
FL.CTC.05,2019-11-24 14:30:00,2019-11-24 21:30:00,85,51.3,5.0
FL.CTC.05,2019-11-24 22:40:00,2019-11-24 22:40:00,1,5.1,5.0
FL.CTC.05,2019-12-27 13:00:00,2019-12-27 13:00:00,1,5.1,5.0
