dataset,year,station_code,station_name,rows,expected_rows,row_completeness_pct,n_timestamps,duplicate_timestamps,ts_min,ts_max,primary_column,null_pct,sensor_effectively_offline
water,2020,WL.BNJ.01,จุดวัดคลองบางนางจีน ตอนสถานีสูบน้ำบางนางจีน,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.BNJ.02,จุดวัดคลองบางนางจีน ตอนซอยสุขุมวิท 66/1,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,8.682,False
water,2020,WL.BNJ.03,จุดวัดคลองบางนางจีน ตอนซอยสุขุมวิท 93,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.BNJ.04,จุดวัดคลองบางนางจีน ตอนถนนสุขุมวิท 101/1,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.BOA.01,สถานีสูบน้ำ บางอ้อ,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,3.601,False
water,2020,WL.BOA.02,จุดวัดคลองบางอ้อ ตอนซอยสุขุมวิท 64,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.BPA.01,จุดวัดคลองบ้านป่า ตอนถนนพัฒนาการ,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.BPM.01,จุดวัดคลองบางพรม ตอนคลองชักพระ,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.BPM.02,จุดวัดคลองบางพรม ตอนถนนฉิมพลี,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.BPM.03,จุดวัดคลองบางพรม ตอนถนนกาญจนาภิเษก,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.025,False
water,2020,WL.BPM.04,จุดวัดคลองบางพรม ตอนถนนพุทธมณฑลสาย 3,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.039,False
water,2020,WL.BPN.01,จุดวัดคลองบางพราน ตอนถนนบางบอน 1,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.BPN.02,จุดวัดคลองบางพราน ตอนถนนบางบอน 2,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.BPU.01,จุดวัดสถานตากอากาศบางปู,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,2.021,False
water,2020,WL.BSK.01,สถานีสูบน้ำ คลองบางไส้ไก่,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.001,False
water,2020,WL.BSU.01,สถานีสูบน้ำ คลองบางซื่อ,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.BSU.02,จุดวัดคลองบางซื่อ ช่วงถนนพระรามที่ 5,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.003,False
water,2020,WL.BSU.03,จุดวัดคลองบางซื่อ ตอนถนนพระรามที่ 6,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.BSU.04,จุดวัดคลองบางซื่อ ช่วงถนนพหลโยธิน,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.009,False
water,2020,WL.BSU.05,จุดวัดคลองบางซื่อ ช่วงถนนวิภาวดีรังสิต,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,11.879,False
water,2020,WL.BSU.06,จุดวัดคลองบางซื่อ ช่วงถนนรัชดาภิเษก (เจ้าพระยาปาร์ค),105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.015,False
water,2020,WL.BTL.01,จุดวัดคลองบางตลาด ตอนท่าทราย,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.BTY.01,จุดวัดคลองบางเตย ตอนถนนนวมินทร์ 66/3,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.BWK.01,จุดวัดคลองบางแวก ตอนคลองบางกอกใหญ่,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.003,False
water,2020,WL.BWK.02,จุดวัดคลองบางแวก ตอนถนนพุทธมณฑลสาย 1,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.011,False
water,2020,WL.BWK.03,จุดวัดคลองบางแวก ตอนคลองทวีวัฒนา,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.001,False
water,2020,WL.BYI.01,จุดวัดคลองบึงใหญ่ ตอนวัดทองสัมฤทธิ์,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.002,False
water,2020,WL.BYK.01,จุดวัดคลองบางยี่ขัน ตอนถนนจรัญสนิทวงศ์,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.BYK.02,จุดวัดคลองบางยี่ขัน ตอนสถานีสูบน้ำคลองบางยี่ขัน,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.CBJ.01,จุดวัดคลองชวดบางจาก ตอนถนนประชาอุทิศ,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.CKS.01,สถานีสูบน้ำ คลองเจ้าคุณสิงห์,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,3.015,False
water,2020,WL.CKS.02,จุดวัดคลองเจ้าคุณสิงห์ ตอนถนนลาดพร้าว,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.CNS.01,สถานีสูบน้ำ คลองช่องนนทรี,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.CNS.02,จุดวัดคลองช่องนนทรี ตอนถนนนราธิวาสราชนครินทร์,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.001,False
water,2020,WL.CNS.03,จุดวัดคลองช่องนนทรี ตอนถนนจันทน์,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.CNS.04,จุดวัดคลองช่องนนทรี ตอนถนนสาทรใต้,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.CPA.01,สถานีสูบน้ำ คลองชักพระ,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.05,False
water,2020,WL.CTC.01,จุดวัดคลองชวดตาเชียง ตอนสถานีสูบน้ำคลองชวดตาเชียง,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.CYI.01,จุดวัดคลองชวดใหญ่ ตอนถนนพระราม 9 ซอย 13,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.007,False
water,2020,WL.CYI.02,จุดวัดคลองชวดใหญ่ ตอนถนนพระราม 9,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.002,False
water,2020,WL.DKN.01,สถานีสูบน้ำ ดาวคะนอง,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.002,False
water,2020,WL.FTM.01,จุดวัดคลองโบสถ์แม่พระ ตอนถนนดินแดง,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.HKG.01,จุดวัดคลองห้วยขวาง ตอนถนนประชาสงเคราะห์,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.HKG.02,จุดวัดคลองห้วยขวาง ตอนถนนเทียมร่วมมิตร,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.001,False
water,2020,WL.HMK.01,จุดวัดคลองหัวหมาก ตอนถนนศรีนครินทร์,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.001,False
water,2020,WL.IDE.01,จุดวัดบ่อสูบน้ำอินโดนีเซีย,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,40.34,False
water,2020,WL.JRN.01,สถานีสูบน้ำ คลองแจงร้อน,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.001,False
water,2020,WL.KBU.01,ประตูระบายน้ำ คลองบัว ตอนทางรถไฟสายใต้,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.056,False
water,2020,WL.KBU.02,จุดวัดคลองบัว ตอนถนนพุทธมณฑลสาย 1,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.001,False
water,2020,WL.KDN.01,ประตูระบายน้ำ คลองวัดด่าน,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.002,False
water,2020,WL.KJA.01,จุดวัดคลองกะจะ ตอนถนนพระราม 9,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.KJA.02,จุดวัดคลองกะจะ ตอนถนนพระราม 9 ซอย 57,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.KJG.01,จุดวัดคลองจิก ตอนถนนหัวหมาก,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.KJK.01,สถานีสูบน้ำ คลองเจ็ก,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.KJK.02,จุดวัดคลองเจ็ก ตอนถนนสุขุมวิท 60/1,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.KJN.01,จุดวัดคลองจั่น ตอนถนนลาดพร้าว,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.KJN.02,จุดวัดคลองจั่น ตอนถนนโยธินพัฒนา,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.KJT.01,"""จุดวัดคลองจิต ตอนซอยลาดพร้าว 122 """,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.KJU.01,จุดวัดคลองขุนจันทร์ ตอนถนนฉิมพลี,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.KKD.01,จุดวัดคลองเคล็ด ตอนถนนสุขุมวิท 77,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.001,False
water,2020,WL.KKD.02,จุดวัดคลองเคล็ด ตอนถนนสุภาพงษ์ 1,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.KKD.03,จุดวัดคลองเคล็ด ตอนถนนศรีนครินทร์,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.KKO.01,จุดวัดคลองเก้า ตอนวัดศรีสุขสถาพร,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.001,False
water,2020,WL.KKS.01,สถานีสูบน้ำ เทเวศร์,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.KKS.02,จุดวัดคลองผดุงกรุงเกษม ตอนทำเนียบรัฐบาล,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.001,False
water,2020,WL.KKS.03,จุดวัดคลองผดุงกรุงเกษม ตอนหัวลำโพง,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.KKS.04,สถานีสูบน้ำ กรุงเกษม,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.KKY.01,จุดวัดคลองควาย ตอนถนนศาลาธรรมสพน์,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,35.127,False
water,2020,WL.KKY.02,จุดวัดคลองควาย ตอนถนนบรมราชชนนี,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.KLA.01,จุดวัดคลองลาว ตอนถนนพัฒนาการ,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.KLD.01,จุดวัดคลองหลอด ตอนสถานีสูบน้ำปากคลองตลาด,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.KLD.02,จุดวัดคลองหลอด ตอนถนนราชดำเนินใน,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.KLT.01,จุดวัดคลองตัน ช่วงใต้ทางด่วน,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.121,False
water,2020,WL.KMN.01,สถานีสูบน้ำ คลองมอญ,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.002,False
water,2020,WL.KNB.01,จุดวัดคลองหนองบอน ตอนอ่อนนุช 66 ซอย 13,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.KNB.02,จุดวัดคลองหนองบอน ตอนถนนเฉลิมพระเกียรติรัชกาลที่ 9,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.001,False
water,2020,WL.KPG.01,จุดวัดคลองเป้ง ตอนซอยเอกมัย 23,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.KPM.01,จุดวัดคลองเปรมประชากร ช่วงสถานีน้ำอุโมงค์คลองเปรมประชากร,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.087,False
water,2020,WL.KPM.02,จุดวัดคลองเปรมประชากร ตอนถนนรัชดาภิเษก,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.KPM.03,จุดวัดคลองเปรมประชากร ช่วงวัดเทวสุนทร,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.001,False
water,2020,WL.KPM.04,คลองเปรมประชากร ตอนคลองบางตลาด*,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.KPM.05,จุดวัดคลองเปรมประชากร ตอนถนนสรงประภา,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.KPM.06,จุดวัดคลองเปรมประชากร ตอนคลองบ้านใหม่,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.002,False
water,2020,WL.KSG.01,จุดวัดคลองสอง ตอนถนนพหลโยธิน,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.KSI.01,จุดวัดคลองสี่ ตอนถนนสุวินทวงศ์,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.001,False
water,2020,WL.KSI.02,จุดวัดคลองสี่ ตอนถนนเจ้าคุณทหาร,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.001,False
water,2020,WL.KSK.01,"""จุดวัดคลองขุนสกล ตอนซอยศรีนครินทร์ 36 """,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.KSM.01,จุดวัดคลองสาม ตอนร่มเกล้า 17,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.KSM.02,จุดวัดคลองสาม ตอนมอเตอร์เวย์,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.KSO.01,จุดวัดคลองซอย ตอนถนนบรมราชชนนี,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.001,False
water,2020,WL.KSO.02,จุดวัดคลองซอย ตอนถนนศาลาธรรมสพน์,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,34.456,False
water,2020,WL.KTK.03,จุดวัดคลองขรัวตาแก่น ตอนซอยสะพานขวา,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.KTY.01,สถานีสูบน้ำ คลองเตย,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.003,False
water,2020,WL.LBK.01,จุดวัดคลองลาดบัวขาว ตอนถนนรามคำแหง,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.LBK.02,จุดวัดคลองลาดบัวขาว ตอนถนนเคหะร่มเกล้า,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.001,False
water,2020,WL.LBK.03,จุดวัดคลองลาดบัวขาว ตอนซอยกาญจนาภิเษก 24,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.LCL.01,จุดวัดคลองลำชะล่า ตอนถนนนวมินทร์,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.001,False
water,2020,WL.LCL.02,จุดวัดคลองลำชะล่า ตอนซอยนวมินทร์ 86,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.LKB.01,จุดวัดคลองลาดกระบัง ตอนซอยลาดกระบัง 54/6,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.LOA.01,จุดวัดคลองรางอ้อ-รางแก้ว ตอนถนนพหลโยธิน,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.LPC.01,จุดวัดคลองลำผักชี ตอนโรงเรียนลำผักชี,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.104,False
water,2020,WL.LPG.01,จุดวัดคลองหลวงแพ่ง ตอนโรงเรียนผลลีรุ่งเรือง,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.LPG.02,ประตูระบายน้ำ คลองหลวงแพ่ง,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.001,False
water,2020,WL.LPG.03,จุดวัดคลองหลวงแพ่ง ตอนวัดลำต้อยติ่ง,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.LPI.01,จุดวัดคลองหลุมไผ่ ตอนซอยลาดปลาเค้า 63,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.LPI.02,จุดวัดคลองหลุมไผ่ ตอนถนนประเสริฐมนูกิจ29,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.LPN.01,สถานีสูบน้ำ คลองเลนเปน,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.004,False
water,2020,WL.LPT.01,จุดวัดคลองลำปลาทิว ตอนถนนสังฆสันติสุข,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.001,False
water,2020,WL.LPT.02,จุดวัดคลองลำปลาทิว ตอนซอยฉลองกรุง 54,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.LPT.03,จุดวัดคลองลำปลาทิว ตอนซอยฉลองกรุง 8,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.LPT.04,"""จุดวัดคลองลำปลาทิว ตอนซอยเชื่อมสัมพันธ์ 25 """,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.001,False
water,2020,WL.LPW.01,ประตูระบายน้ำ คลองลาดพร้าว,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.001,False
water,2020,WL.LPW.02,จุดวัดคลองลาดพร้าว ช่วงวัดลาดพร้าว,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.002,False
water,2020,WL.LPW.03,จุดวัดคลองลาดพร้าว ช่วงซอยเสนานิคม,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.002,False
water,2020,WL.LPW.04,จุดวัดคลองลาดพร้าว ตอนถนนประชาอุทิศ,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.LPW.05,จุดวัดคลองลาดพร้าว ช่วงถนนประดิษฐ์มนูธรรม,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,1.333,False
water,2020,WL.LSG.01,จุดวัดคลองหลอด 2 ตอนถนนบางนา ตราด,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.LSM.01,จุดวัดคลองหลอด 3 ตอนถนนบางนา ตราด,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.LYW.01,จุดวัดคลองลาดยาว ตอน ถนนรัชดาภิเษก,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.LYW.02,จุดวัดคลองลาดยาว ตอนถนนวิภาวดีรังสิต 44,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.MID.01,จุดวัดคูน้ำกรมสารวัตรทหาร,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.001,False
water,2020,WL.MSW.01,จุดวัดคลองมหาสวัสดิ์ ตอนคลองสวนแดน 2,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.015,False
water,2020,WL.MSW.02,จุดวัดคลองมหาสวัสดิ์ ตอนวัดปุรณาวาส,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.MSW.03,จุดวัดคลองมหาสวัสดิ์ ตอนถนนพุทธมณฑลสาย 2,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.002,False
water,2020,WL.NBN.01,จุดวัดบึงหนองบอน,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.NK3.01,จุดวัดคลองคูนายกิมสาย 3  ตอนถนนประชาอุทิศ,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.001,False
water,2020,WL.NKW.01,จุดวัดคลองน้ำแก้ว ตอนถนนรัชดาภิเษก,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.002,False
water,2020,WL.NKW.02,จุดวัดคลองน้ำแก้ว ตอนซอยลาดพร้าว 41,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,17.345,False
water,2020,WL.NSG.01,จุดวัดคลองนาซอง ตอนถนนประชาสุข,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.ORC.01,สถานีสูบน้ำ คลองอรชร,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.24,False
water,2020,WL.PKG.01,สถานีสูบน้ำ ปากคลองตลาด,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.002,False
water,2020,WL.PKN.01,สถานีสูบน้ำ พระโขนง,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.PLK.01,จุดวัดคลองพิทยาลงกรณ์ ช่วงโรงเรียนพิทยาลงกรณ์พิทยาคม,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.002,False
water,2020,WL.PPA.02,จุดวัดคลองพลับพลา ตอนศูนย์แพทย์พัฒนา,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.PSC.01,สถานีสูบน้ำ คลองภาษีเจริญ,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.001,False
water,2020,WL.PSC.02,จุดวัดคลองภาษีเจริญ ตอนวัดรางบัว,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.PSC.03,จุดวัดคลองราชมนตรี ตอนคลองภาษีเจริญ,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.013,False
water,2020,WL.PSC.04,จุดวัดคลองภาษีเจริญ ตอนคลองมหาศร,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.017,False
water,2020,WL.PSI.01,จุดวัดคลองพร้อมศรี 2 ตอนถนนสุขุมวิท 49/13,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.PSR.01,ประตูระบายน้ำ คลองพระยาสุเรนทร์,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.PSR.02,จุดวัดคลองพระยาสุเรนทร์ ตอนถนนหนองระแหง,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.PSR.03,จุดวัดคลองพระยาสุเรนทร์ ตอนถนนจตุโชติ,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.PSR.04,ปตร.พระยาสุเรนทร์ ตอนคู้บอน,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.PSR.05,จุดวัดคลองพระยาสุเรนทร์ ตอนปัญญาอินทรา,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.PSR.06,จุดวัดคลองพระยาสุเรนทร์ ตอนบางชัน,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.001,False
water,2020,WL.PWT.01,จุดวัดคลองประเวศ ตอนซอยอ่อนนุช 17,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.PWT.02,จุดวัดคลองประเวศบุรีรมย์ ตอนวัดขจรศิริ,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.PWT.03,ประตูระบายน้ำ คลองประเวศบุรีรมย์ ตอนวัดกระทุ่มเสือปลา,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
water,2020,WL.PWT.04,ประตูระบายน้ำ คลองประเวศบุรีรมย์ ตอนลาดกระบัง,105408,105408,100.0,105408,0,2020-01-01,2020-12-31 23:55:00,wl_in,0.0,False
