station_code,started_at,ended_at,n_readings,peak_depth_cm,tier_cm
FL.CTC.01,2019-11-03 22:55:00,2019-11-03 22:55:00,1,15.9,15.0
FL.CTC.01,2020-04-29 12:30:00,2020-04-29 12:45:00,4,16.0,15.0
FL.CTC.01,2020-08-20 10:10:00,2020-08-20 10:10:00,1,18.9,15.0
FL.CTC.01,2020-10-02 18:40:00,2020-10-02 18:40:00,1,15.7,15.0
FL.CTC.01,2021-07-01 22:50:00,2021-07-02 00:10:00,17,26.2,15.0
FL.CTC.01,2021-08-31 22:05:00,2021-09-01 00:25:00,29,21.8,15.0
FL.CTC.01,2021-10-14 16:35:00,2021-10-14 19:40:00,38,31.0,15.0
FL.CTC.01,2022-05-17 23:55:00,2022-05-18 05:45:00,71,38.4,15.0
FL.CTC.01,2022-05-18 06:00:00,2022-05-18 06:00:00,1,15.4,15.0
FL.CTC.01,2022-09-06 21:00:00,2022-09-06 21:00:00,1,15.2,15.0
FL.CTC.01,2022-09-12 16:50:00,2022-09-12 17:05:00,4,20.5,15.0
FL.CTC.01,2022-09-12 17:15:00,2022-09-12 18:00:00,10,24.7,15.0
FL.CTC.01,2022-10-03 15:30:00,2022-10-03 19:55:00,54,31.6,15.0
FL.CTC.01,2023-07-22 00:35:00,2023-07-22 07:25:00,83,47.1,15.0
FL.CTC.01,2024-08-06 22:10:00,2024-08-07 00:40:00,31,27.7,15.0
FL.CTC.01,2024-08-07 00:50:00,2024-08-07 00:50:00,1,16.3,15.0
FL.CTC.01,2025-05-10 18:20:00,2025-05-10 19:40:00,17,21.9,15.0
FL.CTC.01,2025-05-10 19:50:00,2025-05-10 19:50:00,1,16.0,15.0
FL.CTC.01,2025-11-02 22:30:00,2025-11-02 22:30:00,1,15.8,15.0
FL.CTC.01,2025-11-02 22:40:00,2025-11-02 22:40:00,1,17.2,15.0
FL.CTC.01,2025-11-02 22:55:00,2025-11-03 00:15:00,17,20.5,15.0
FL.CTC.01,2025-11-03 00:25:00,2025-11-03 00:25:00,1,16.5,15.0
FL.CTC.02,2019-06-07 14:35:00,2019-06-07 17:30:00,36,44.0,15.0
FL.CTC.02,2019-09-16 00:10:00,2019-09-16 01:30:00,17,33.1,15.0
FL.CTC.02,2020-04-29 12:15:00,2020-04-29 13:10:00,12,28.5,15.0
FL.CTC.02,2020-09-23 16:15:00,2020-09-23 17:10:00,12,28.5,15.0
FL.CTC.02,2021-02-10 10:55:00,2021-02-10 11:05:00,3,18.2,15.0
FL.CTC.02,2021-07-01 22:40:00,2021-07-01 23:20:00,9,20.9,15.0
FL.CTC.03,2019-06-10 13:50:00,2019-06-10 13:50:00,1,30.3,15.0
FL.CTC.03,2019-10-12 14:10:00,2019-10-12 14:10:00,1,15.4,15.0
FL.CTC.03,2019-10-12 14:20:00,2019-10-12 14:30:00,3,23.5,15.0
FL.CTC.03,2019-10-12 14:40:00,2019-10-12 14:40:00,1,15.0,15.0
FL.CTC.03,2019-11-03 20:55:00,2019-11-03 22:45:00,23,35.4,15.0
FL.CTC.03,2020-04-25 13:20:00,2020-04-25 14:15:00,12,21.8,15.0
FL.CTC.03,2020-04-25 14:25:00,2020-04-25 14:30:00,2,16.8,15.0
FL.CTC.03,2020-06-11 14:15:00,2020-06-11 14:20:00,2,16.3,15.0
FL.CTC.03,2020-06-12 13:25:00,2020-06-12 14:50:00,18,25.0,15.0
FL.CTC.03,2020-06-13 12:55:00,2020-06-13 15:20:00,30,30.4,15.0
FL.CTC.03,2020-06-20 12:35:00,2020-06-20 16:40:00,50,34.7,15.0
FL.CTC.03,2020-10-02 17:40:00,2020-10-02 17:40:00,1,19.3,15.0
FL.CTC.03,2022-05-17 23:30:00,2022-05-18 01:05:00,20,46.5,15.0
FL.CTC.03,2022-05-18 01:40:00,2022-05-18 02:15:00,8,29.1,15.0
FL.CTC.03,2022-09-10 01:05:00,2022-09-10 02:50:00,22,33.2,15.0
FL.CTC.03,2022-09-10 18:55:00,2022-09-10 19:00:00,2,19.1,15.0
FL.CTC.03,2022-09-10 19:10:00,2022-09-10 19:20:00,3,31.2,15.0
FL.CTC.03,2022-10-03 15:40:00,2022-10-03 16:05:00,6,28.7,15.0
FL.CTC.03,2023-07-22 00:45:00,2023-07-22 03:05:00,29,42.0,15.0
FL.CTC.03,2024-07-29 17:35:00,2024-07-29 17:40:00,2,18.6,15.0
FL.CTC.03,2024-08-06 22:05:00,2024-08-06 22:55:00,11,35.3,15.0
FL.CTC.03,2025-05-10 18:05:00,2025-05-10 18:40:00,8,28.0,15.0
FL.CTC.03,2025-05-10 18:50:00,2025-05-10 18:50:00,1,16.2,15.0
FL.CTC.03,2025-11-02 21:45:00,2025-11-03 01:30:00,46,31.6,15.0
FL.CTC.03,2025-11-13 02:10:00,2025-11-13 03:45:00,20,32.7,15.0
FL.CTC.04,2019-06-12 08:00:00,2019-06-12 08:55:00,12,21.9,15.0
FL.CTC.04,2019-06-13 08:10:00,2019-06-13 08:30:00,5,21.9,15.0
FL.CTC.04,2019-06-14 08:00:00,2019-06-14 08:00:00,1,15.2,15.0
FL.CTC.04,2019-06-16 08:15:00,2019-06-16 08:15:00,1,15.3,15.0
FL.CTC.04,2019-09-16 00:00:00,2019-09-16 00:00:00,1,52.5,15.0
FL.CTC.04,2019-09-16 00:15:00,2019-09-16 01:25:00,15,21.3,15.0
FL.CTC.04,2019-11-03 21:00:00,2019-11-03 21:45:00,10,25.6,15.0
FL.CTC.04,2020-04-29 11:55:00,2020-04-29 11:55:00,1,16.7,15.0
FL.CTC.04,2020-04-29 12:05:00,2020-04-29 12:15:00,3,24.4,15.0
FL.CTC.04,2020-04-29 12:25:00,2020-04-29 12:35:00,3,23.9,15.0
FL.CTC.04,2020-04-29 12:45:00,2020-04-29 12:55:00,3,23.0,15.0
FL.CTC.04,2020-04-29 13:05:00,2020-04-29 13:05:00,1,15.3,15.0
FL.CTC.04,2020-05-26 09:45:00,2020-05-26 09:45:00,1,19.5,15.0
FL.CTC.04,2021-08-28 11:30:00,2021-08-28 12:50:00,17,30.2,15.0
FL.CTC.04,2021-10-14 16:10:00,2021-10-14 18:30:00,29,36.9,15.0
FL.CTC.04,2021-10-14 20:20:00,2021-10-14 20:20:00,1,16.1,15.0
FL.CTC.04,2021-10-14 21:00:00,2021-10-14 21:00:00,1,15.0,15.0
FL.CTC.04,2021-10-30 17:25:00,2021-10-30 18:20:00,12,31.0,15.0
FL.CTC.04,2022-05-17 23:30:00,2022-05-17 23:30:00,1,15.0,15.0
FL.CTC.04,2022-05-17 23:40:00,2022-05-17 23:50:00,3,16.1,15.0
FL.CTC.04,2022-05-18 02:50:00,2022-05-18 04:25:00,20,20.5,15.0
FL.CTC.04,2022-09-12 16:45:00,2022-09-12 17:15:00,7,20.9,15.0
FL.CTC.04,2022-10-03 14:50:00,2022-10-03 17:50:00,37,31.1,15.0
FL.CTC.04,2025-05-10 17:55:00,2025-05-10 19:20:00,18,27.5,15.0
FL.CTC.04,2025-05-24 14:15:00,2025-05-24 15:00:00,10,22.0,15.0
FL.CTC.04,2025-11-02 21:20:00,2025-11-02 21:45:00,6,24.5,15.0
FL.CTC.04,2025-11-02 21:55:00,2025-11-02 23:10:00,16,27.5,15.0
FL.CTC.04,2025-11-02 23:20:00,2025-11-02 23:30:00,3,26.3,15.0
FL.CTC.04,2025-11-02 23:40:00,2025-11-03 00:45:00,14,26.7,15.0
FL.CTC.04,2025-11-03 18:00:00,2025-11-03 18:10:00,3,18.7,15.0
FL.CTC.04,2025-11-03 18:20:00,2025-11-03 18:20:00,1,16.3,15.0
FL.CTC.04,2025-11-13 02:20:00,2025-11-13 03:20:00,13,22.0,15.0
FL.CTC.05,2019-06-07 14:40:00,2019-06-07 17:45:00,38,33.6,15.0
FL.CTC.05,2019-06-07 17:55:00,2019-06-07 18:30:00,8,19.7,15.0
FL.CTC.05,2019-11-15 22:15:00,2019-11-15 22:30:00,4,36.6,15.0
FL.CTC.05,2019-11-15 22:45:00,2019-11-15 22:45:00,1,17.3,15.0
FL.CTC.05,2019-11-16 21:35:00,2019-11-17 01:25:00,47,63.6,15.0
FL.CTC.05,2019-11-17 01:35:00,2019-11-17 04:15:00,33,22.8,15.0
FL.CTC.05,2019-11-17 04:25:00,2019-11-17 04:25:00,1,15.8,15.0
FL.CTC.05,2019-11-17 04:35:00,2019-11-17 04:35:00,1,15.5,15.0
FL.CTC.05,2019-11-21 22:35:00,2019-11-21 22:40:00,2,16.3,15.0
FL.CTC.05,2019-11-21 22:50:00,2019-11-21 22:50:00,1,15.1,15.0
FL.CTC.05,2019-11-24 14:30:00,2019-11-24 21:30:00,85,51.3,15.0
FL.CTC.05,2019-12-27 15:55:00,2019-12-27 15:55:00,1,17.1,15.0
FL.CTC.05,2019-12-27 16:15:00,2019-12-27 16:20:00,2,18.1,15.0
FL.CTC.05,2019-12-27 16:35:00,2019-12-27 16:45:00,3,20.3,15.0
FL.CTC.05,2019-12-27 16:55:00,2019-12-29 09:40:00,490,125.2,15.0
FL.CTC.05,2019-12-29 09:50:00,2019-12-29 10:15:00,6,148.7,15.0
FL.CTC.05,2019-12-29 10:25:00,2019-12-29 10:55:00,7,148.8,15.0
FL.CTC.05,2019-12-29 11:05:00,2019-12-29 11:05:00,1,148.3,15.0
FL.CTC.05,2020-04-29 12:30:00,2020-04-29 12:30:00,1,15.0,15.0
FL.CTC.05,2023-07-22 01:05:00,2023-07-22 02:30:00,18,24.3,15.0
FL.CTC.05,2025-05-10 18:15:00,2025-05-10 19:10:00,12,22.2,15.0
FL.CTC.05,2025-11-13 02:20:00,2025-11-13 03:50:00,19,25.1,15.0
FL.CTC.06,2019-06-10 14:20:00,2019-06-10 14:30:00,3,27.2,15.0
FL.CTC.07,2019-05-09 06:50:00,2019-05-09 06:50:00,1,15.3,15.0
FL.CTC.07,2019-06-07 14:40:00,2019-06-07 14:55:00,4,19.7,15.0
FL.CTC.07,2019-09-14 17:30:00,2019-09-14 17:40:00,3,18.5,15.0
FL.CTC.07,2019-09-14 17:50:00,2019-09-14 17:50:00,1,15.0,15.0
FL.CTC.07,2019-11-03 21:05:00,2019-11-03 21:50:00,10,24.9,15.0
FL.CTC.07,2020-04-25 13:35:00,2020-04-25 13:45:00,3,18.8,15.0
FL.CTC.07,2020-04-25 13:55:00,2020-04-25 13:55:00,1,18.7,15.0
FL.CTC.07,2020-10-02 17:25:00,2020-10-02 18:20:00,12,23.6,15.0
FL.CTC.07,2021-07-01 22:50:00,2021-07-01 23:20:00,7,20.5,15.0
FL.CTC.07,2021-08-31 22:25:00,2021-08-31 22:25:00,1,15.3,15.0
FL.CTC.07,2021-10-14 16:20:00,2021-10-14 21:25:00,62,44.5,15.0
FL.CTC.07,2022-05-09 16:20:00,2022-05-09 16:30:00,3,18.2,15.0
FL.CTC.07,2022-05-17 19:15:00,2022-05-17 19:30:00,4,18.1,15.0
FL.CTC.07,2022-05-17 23:15:00,2022-05-18 04:10:00,60,41.7,15.0
FL.CTC.07,2022-09-06 20:55:00,2022-09-06 21:05:00,3,17.7,15.0
FL.CTC.07,2022-09-10 18:50:00,2022-09-10 19:10:00,5,22.6,15.0
FL.CTC.07,2022-09-10 19:20:00,2022-09-10 19:30:00,3,20.0,15.0
FL.CTC.07,2022-09-12 16:25:00,2022-09-12 17:10:00,10,29.2,15.0
FL.CTC.07,2022-10-03 14:40:00,2022-10-03 15:00:00,5,20.1,15.0
FL.CTC.07,2022-10-03 15:20:00,2022-10-03 18:25:00,38,51.4,15.0
FL.CTC.07,2023-07-22 00:30:00,2023-07-22 05:00:00,55,49.2,15.0
FL.CTC.07,2024-08-06 21:40:00,2024-08-06 23:20:00,21,43.3,15.0
FL.CTC.07,2024-08-06 23:30:00,2024-08-07 00:05:00,8,28.8,15.0
FL.CTC.07,2024-08-20 00:40:00,2024-08-20 00:45:00,2,16.6,15.0
FL.CTC.07,2025-05-10 17:55:00,2025-05-10 18:15:00,5,32.6,15.0
FL.CTC.07,2025-05-10 18:25:00,2025-05-10 19:10:00,10,31.0,15.0
FL.CTC.07,2025-11-02 21:30:00,2025-11-03 01:10:00,45,41.3,15.0
FL.CTC.07,2025-11-13 01:55:00,2025-11-13 04:20:00,30,41.4,15.0
FL.DDG.01,2020-09-01 03:45:00,2020-09-01 03:45:00,1,15.9,15.0
FL.DDG.01,2020-09-23 15:40:00,2020-09-23 15:55:00,4,15.9,15.0
FL.DDG.01,2020-09-23 16:05:00,2020-09-23 16:05:00,1,16.3,15.0
FL.DDG.01,2020-09-27 21:00:00,2020-09-27 21:10:00,3,17.7,15.0
FL.DDG.01,2021-04-27 13:40:00,2021-04-27 14:05:00,6,20.6,15.0
FL.DDG.01,2021-05-19 18:10:00,2021-05-19 18:45:00,8,20.9,15.0
FL.DDG.01,2021-07-01 22:20:00,2021-07-01 22:55:00,8,25.5,15.0
FL.DDG.01,2021-07-13 17:30:00,2021-07-13 18:35:00,14,27.5,15.0
FL.DDG.01,2021-08-11 23:40:00,2021-08-11 23:45:00,2,18.4,15.0
FL.DDG.01,2021-08-13 18:30:00,2021-08-13 18:35:00,2,15.7,15.0
FL.DDG.01,2021-08-27 12:35:00,2021-08-27 13:05:00,7,27.8,15.0
FL.DDG.01,2021-08-31 21:50:00,2021-08-31 22:10:00,5,21.1,15.0
FL.DDG.01,2021-10-02 14:05:00,2021-10-02 15:35:00,19,28.9,15.0
FL.DDG.01,2021-10-14 20:20:00,2021-10-14 20:30:00,3,19.2,15.0
FL.DDG.01,2022-02-04 18:40:00,2022-02-04 18:55:00,4,20.3,15.0
FL.DDG.01,2022-03-03 11:35:00,2022-03-03 12:05:00,7,28.3,15.0
FL.DDG.01,2022-03-20 14:35:00,2022-03-20 15:15:00,9,27.8,15.0
FL.DDG.01,2022-05-17 16:20:00,2022-05-17 16:45:00,6,24.0,15.0
FL.DDG.01,2022-05-18 02:10:00,2022-05-18 02:10:00,1,15.0,15.0
FL.DDG.01,2022-05-18 02:25:00,2022-05-18 02:25:00,1,15.3,15.0
FL.DDG.01,2022-07-01 19:05:00,2022-07-01 19:30:00,6,25.2,15.0
FL.DDG.01,2022-07-20 19:20:00,2022-07-20 19:55:00,8,28.4,15.0
FL.DDG.01,2022-07-20 20:05:00,2022-07-20 20:05:00,1,15.9,15.0
FL.DDG.01,2022-07-20 21:10:00,2022-07-20 21:25:00,4,17.8,15.0
FL.DDG.01,2022-07-20 22:50:00,2022-07-20 23:40:00,11,25.0,15.0
FL.DDG.01,2022-07-21 00:05:00,2022-07-21 00:05:00,1,15.3,15.0
FL.DDG.01,2022-07-21 00:15:00,2022-07-21 00:20:00,2,18.8,15.0
FL.DDG.01,2022-07-21 00:35:00,2022-07-21 01:30:00,12,27.5,15.0
FL.DDG.01,2022-07-21 03:30:00,2022-07-21 04:50:00,17,20.8,15.0
FL.DDG.01,2022-09-12 16:45:00,2022-09-12 16:45:00,1,16.3,15.0
FL.DDG.01,2022-09-22 02:55:00,2022-09-22 02:55:00,1,17.7,15.0
FL.DDG.01,2023-04-30 08:35:00,2023-04-30 08:40:00,2,27.0,15.0
FL.DDG.01,2023-07-11 03:45:00,2023-07-11 03:45:00,1,16.5,15.0
FL.DDG.01,2023-07-22 00:45:00,2023-07-22 00:45:00,1,16.4,15.0
FL.DDG.01,2023-09-28 18:20:00,2023-09-28 18:30:00,3,22.5,15.0
FL.DDG.01,2023-11-10 18:05:00,2023-11-10 18:05:00,1,15.2,15.0
FL.DDG.01,2024-06-30 20:05:00,2024-06-30 20:05:00,1,15.4,15.0
FL.DDG.01,2024-10-02 00:45:00,2024-10-02 01:10:00,6,23.2,15.0
FL.DDG.01,2024-10-02 01:20:00,2024-10-02 01:20:00,1,15.2,15.0
FL.DDG.01,2024-10-29 22:55:00,2024-10-29 23:30:00,8,24.1,15.0
FL.DDG.01,2025-05-10 18:10:00,2025-05-10 18:50:00,9,29.9,15.0
FL.DDG.01,2025-05-10 19:00:00,2025-05-10 19:00:00,1,15.2,15.0
FL.DDG.01,2025-09-05 15:00:00,2025-09-05 15:05:00,2,16.7,15.0
FL.DDG.01,2025-09-05 18:40:00,2025-09-05 19:45:00,14,26.6,15.0
FL.DDG.01,2025-11-13 02:00:00,2025-11-13 02:50:00,11,26.2,15.0
FL.DDG.02,2019-06-07 14:30:00,2019-06-07 17:40:00,39,34.5,15.0
FL.DDG.02,2019-09-14 18:05:00,2019-09-14 18:10:00,2,16.1,15.0
FL.DDG.02,2020-04-29 11:55:00,2020-04-29 13:45:00,23,32.8,15.0
FL.DDG.02,2020-06-22 05:20:00,2020-06-22 05:40:00,5,20.0,15.0
FL.DDG.02,2020-09-01 03:50:00,2020-09-01 04:25:00,8,20.3,15.0
FL.DDG.02,2020-09-23 15:40:00,2020-09-23 18:00:00,29,33.1,15.0
FL.DDG.02,2020-09-23 18:10:00,2020-09-23 18:10:00,1,15.3,15.0
FL.DDG.02,2020-09-27 20:55:00,2020-09-27 22:05:00,15,26.5,15.0
FL.DDG.02,2020-10-02 18:30:00,2020-10-02 19:20:00,11,19.4,15.0
FL.DDG.02,2021-04-27 14:00:00,2021-04-27 14:55:00,12,20.8,15.0
FL.DDG.02,2021-05-19 18:25:00,2021-05-19 20:35:00,27,26.3,15.0
FL.DDG.02,2021-07-01 22:15:00,2021-07-02 00:35:00,29,32.5,15.0
FL.DDG.02,2021-07-13 18:10:00,2021-07-13 18:45:00,8,19.4,15.0
FL.DDG.02,2021-08-27 12:40:00,2021-08-27 13:55:00,16,27.5,15.0
FL.DDG.02,2021-08-31 21:10:00,2021-08-31 23:25:00,28,29.4,15.0
FL.DDG.02,2021-10-02 14:30:00,2021-10-02 16:20:00,23,30.9,15.0
FL.DDG.02,2022-03-20 14:50:00,2022-03-20 15:50:00,13,26.3,15.0
FL.DDG.02,2022-05-16 16:30:00,2022-05-16 16:30:00,1,15.2,15.0
FL.DDG.02,2022-06-28 18:00:00,2022-06-28 18:40:00,9,18.6,15.0
FL.DDG.02,2022-07-01 19:05:00,2022-07-01 20:25:00,17,30.8,15.0
FL.DDG.02,2022-07-20 19:35:00,2022-07-20 19:50:00,4,20.4,15.0
FL.DDG.02,2022-07-20 20:00:00,2022-07-20 20:35:00,8,21.9,15.0
FL.DDG.02,2022-07-20 20:45:00,2022-07-20 20:55:00,3,15.3,15.0
FL.DDG.02,2022-07-20 21:05:00,2022-07-20 21:35:00,7,16.9,15.0
FL.DDG.02,2022-07-20 21:45:00,2022-07-20 21:45:00,1,15.1,15.0
FL.DDG.02,2022-07-20 22:05:00,2022-07-20 22:15:00,3,16.0,15.0
FL.DDG.02,2022-07-20 22:45:00,2022-07-20 23:20:00,8,16.6,15.0
FL.DDG.02,2022-09-06 20:35:00,2022-09-06 20:35:00,1,15.6,15.0
FL.DDG.02,2022-09-06 20:50:00,2022-09-06 20:55:00,2,18.4,15.0
FL.DDG.02,2022-09-12 16:30:00,2022-09-12 16:35:00,2,19.2,15.0
FL.DDG.02,2022-09-12 16:45:00,2022-09-12 16:50:00,2,18.0,15.0
FL.DDG.02,2023-07-11 03:45:00,2023-07-11 04:05:00,5,19.8,15.0
FL.DDG.02,2023-07-22 00:40:00,2023-07-22 01:55:00,16,28.4,15.0
FL.DDG.02,2023-07-22 02:05:00,2023-07-22 02:25:00,5,19.6,15.0
FL.DDG.02,2023-09-24 11:50:00,2023-09-24 12:05:00,4,24.1,15.0
FL.DDG.02,2023-09-24 12:15:00,2023-09-24 12:25:00,3,22.4,15.0
FL.DDG.02,2024-06-30 20:05:00,2024-06-30 20:45:00,9,20.5,15.0
FL.DDG.02,2024-10-02 00:40:00,2024-10-02 02:50:00,27,34.7,15.0
FL.DDG.02,2024-10-29 23:00:00,2024-10-29 23:15:00,4,17.3,15.0
FL.DDG.02,2025-05-01 03:55:00,2025-05-01 04:35:00,9,19.0,15.0
FL.DDG.02,2025-05-10 18:05:00,2025-05-10 19:55:00,23,33.0,15.0
FL.DDG.02,2025-09-05 18:50:00,2025-09-05 20:05:00,16,29.1,15.0
FL.DDG.02,2025-11-02 21:50:00,2025-11-02 22:10:00,5,16.9,15.0
FL.DDG.02,2025-11-02 22:20:00,2025-11-02 22:20:00,1,16.0,15.0
FL.DDG.02,2025-11-13 02:00:00,2025-11-13 04:00:00,25,32.0,15.0
FL.DDG.03,2019-06-07 15:00:00,2019-06-07 15:00:00,1,16.8,15.0
FL.DDG.03,2022-05-18 00:45:00,2022-05-18 00:45:00,1,15.0,15.0
FL.DDG.03,2022-05-18 00:55:00,2022-05-18 01:05:00,3,16.4,15.0
FL.DDG.03,2022-09-12 16:45:00,2022-09-12 17:20:00,8,18.2,15.0
FL.DDG.03,2025-11-13 02:15:00,2025-11-13 02:55:00,9,22.4,15.0
FL.DDG.05,2019-06-07 15:00:00,2019-06-07 15:50:00,11,21.9,15.0
FL.DDG.05,2020-04-29 12:10:00,2020-04-29 12:25:00,4,17.9,15.0
FL.DDG.05,2020-09-23 16:05:00,2020-09-23 16:10:00,2,18.1,15.0
FL.DDG.05,2020-09-23 16:20:00,2020-09-23 16:20:00,1,15.2,15.0
FL.DDG.05,2020-11-21 13:00:00,2020-11-21 13:00:00,1,15.4,15.0
FL.DDG.05,2021-10-02 15:05:00,2021-10-02 15:15:00,3,16.1,15.0
FL.DDG.05,2022-02-04 18:45:00,2022-02-04 18:45:00,1,15.2,15.0
FL.DDG.05,2022-05-17 16:20:00,2022-05-17 16:30:00,3,16.5,15.0
FL.DDG.05,2022-07-20 22:35:00,2022-07-21 04:00:00,66,25.4,15.0
FL.DDG.05,2022-09-10 19:40:00,2022-09-10 19:45:00,2,16.2,15.0
FL.DDG.05,2024-10-29 23:05:00,2024-10-29 23:30:00,6,21.4,15.0
FL.DDG.05,2025-09-05 18:50:00,2025-09-05 19:55:00,14,26.9,15.0
FL.DDG.06,2019-05-22 11:35:00,2019-05-22 11:40:00,2,30.5,15.0
FL.DDG.06,2019-06-07 14:20:00,2019-06-07 19:15:00,60,48.9,15.0
FL.DDG.06,2019-09-14 17:50:00,2019-09-14 17:50:00,1,15.6,15.0
FL.DDG.06,2020-04-29 12:05:00,2020-04-29 14:20:00,28,36.5,15.0
FL.DDG.06,2021-04-27 14:35:00,2021-04-27 14:35:00,1,15.3,15.0
FL.DDG.06,2021-05-19 18:25:00,2021-05-19 20:55:00,31,28.3,15.0
FL.DDG.06,2021-07-01 22:15:00,2021-07-02 02:00:00,46,47.6,15.0
FL.DDG.06,2021-07-13 18:15:00,2021-07-13 18:15:00,1,17.1,15.0
FL.DDG.06,2021-08-27 12:40:00,2021-08-27 13:00:00,5,19.8,15.0
FL.DDG.06,2021-08-31 21:10:00,2021-09-01 00:40:00,43,41.7,15.0
FL.DDG.06,2021-10-02 14:35:00,2021-10-02 16:40:00,26,35.5,15.0
FL.DDG.06,2022-07-01 19:00:00,2022-07-01 19:10:00,3,17.2,15.0
FL.DDG.06,2022-07-01 21:05:00,2022-07-01 21:40:00,8,26.9,15.0
FL.DDG.06,2022-07-20 19:30:00,2022-07-21 01:20:00,71,38.1,15.0
FL.DDG.06,2022-08-11 15:30:00,2022-08-11 15:40:00,3,16.8,15.0
FL.DDG.06,2022-09-06 20:30:00,2022-09-07 00:35:00,50,45.6,15.0
FL.DDG.06,2022-09-07 23:05:00,2022-09-07 23:05:00,1,15.6,15.0
FL.DDG.06,2022-09-08 13:40:00,2022-09-08 13:40:00,1,16.9,15.0
FL.DDG.06,2022-09-08 13:50:00,2022-09-08 13:50:00,1,15.4,15.0
FL.DDG.06,2022-09-08 16:20:00,2022-09-08 16:20:00,1,15.1,15.0
FL.DDG.06,2022-09-08 16:30:00,2022-09-08 16:30:00,1,15.3,15.0
FL.DDG.06,2022-09-08 16:45:00,2022-09-08 16:45:00,1,16.0,15.0
FL.DDG.06,2022-09-12 16:30:00,2022-09-12 17:30:00,13,21.1,15.0
FL.DDG.06,2022-09-22 03:00:00,2022-09-22 03:30:00,7,20.8,15.0
FL.DDG.06,2022-09-25 00:15:00,2022-09-25 00:20:00,2,16.2,15.0
FL.DDG.06,2023-05-30 19:20:00,2023-05-30 21:20:00,25,31.1,15.0
FL.DDG.07,2019-06-07 15:05:00,2019-06-07 16:20:00,16,26.8,15.0
FL.DDG.07,2020-09-23 16:15:00,2020-09-23 17:00:00,10,19.9,15.0
FL.DDG.07,2021-05-19 20:50:00,2021-05-19 22:00:00,15,27.4,15.0
FL.DDG.07,2021-07-13 18:25:00,2021-07-13 18:25:00,1,15.9,15.0
FL.DDG.07,2021-08-31 21:35:00,2021-09-01 00:15:00,33,43.5,15.0
FL.DDG.07,2022-05-17 23:30:00,2022-05-17 23:30:00,1,15.8,15.0
FL.DDG.07,2022-05-17 23:40:00,2022-05-18 02:00:00,29,26.5,15.0
FL.DDG.07,2022-07-01 19:05:00,2022-07-01 22:05:00,37,32.5,15.0
FL.DDG.07,2022-09-24 00:55:00,2022-09-24 00:55:00,1,17.3,15.0
FL.DDG.07,2022-09-24 23:45:00,2022-09-25 04:15:00,55,46.1,15.0
FL.DDG.07,2023-04-30 08:20:00,2023-04-30 09:20:00,13,23.4,15.0
FL.DDG.07,2023-07-22 00:40:00,2023-07-22 03:15:00,32,36.9,15.0
FL.DDG.07,2025-11-13 02:35:00,2025-11-13 03:20:00,10,23.2,15.0
FL.DDG.08,2019-06-07 15:15:00,2019-06-07 15:35:00,5,18.0,15.0
FL.DDG.08,2021-02-17 13:30:00,2021-02-17 13:35:00,2,15.5,15.0
FL.DDG.08,2022-07-01 19:20:00,2022-07-01 19:30:00,3,19.6,15.0
FL.DDG.08,2022-09-12 16:30:00,2022-09-12 16:30:00,1,16.7,15.0
FL.DDG.08,2022-09-12 16:40:00,2022-09-12 17:55:00,16,29.4,15.0
FL.DDG.08,2022-09-12 18:05:00,2022-09-12 18:05:00,1,15.8,15.0
FL.DDG.08,2022-09-24 23:55:00,2022-09-24 23:55:00,1,18.0,15.0
FL.DDG.08,2022-09-25 00:05:00,2022-09-25 00:30:00,6,19.3,15.0
FL.DDG.08,2023-10-03 16:55:00,2023-10-03 17:20:00,6,19.3,15.0
FL.DDG.08,2024-10-29 23:10:00,2024-10-29 23:20:00,3,16.9,15.0
FL.DST.02,2022-05-17 22:45:00,2022-05-18 00:35:00,23,28.6,15.0
FL.DST.03,2025-08-15 10:05:00,2025-08-15 10:05:00,1,16.8,15.0
FL.DST.04,2019-05-15 10:25:00,2019-05-15 10:25:00,1,29.6,15.0
FL.DST.04,2019-06-14 10:30:00,2019-06-14 10:30:00,1,28.1,15.0
FL.DST.06,2021-08-28 11:15:00,2021-08-28 11:50:00,8,19.8,15.0
FL.DST.06,2021-08-31 21:30:00,2021-08-31 22:20:00,11,20.4,15.0
FL.DST.06,2022-05-17 22:25:00,2022-05-18 00:55:00,31,24.4,15.0
FL.DST.06,2023-10-03 17:00:00,2023-10-03 17:10:00,3,18.1,15.0
FL.DST.06,2023-10-03 17:20:00,2023-10-03 17:20:00,1,17.7,15.0
FL.DST.07,2021-08-31 21:00:00,2021-08-31 21:15:00,4,18.6,15.0
FL.DST.07,2021-08-31 21:35:00,2021-08-31 21:55:00,5,18.9,15.0
FL.DST.08,2022-05-17 23:40:00,2022-05-17 23:55:00,4,19.0,15.0
FL.HKG.01,2019-05-03 10:45:00,2019-05-03 10:45:00,1,27.4,15.0
FL.HKG.01,2019-06-06 10:15:00,2019-06-06 10:20:00,2,30.1,15.0
FL.HKG.01,2019-06-07 15:10:00,2019-06-07 15:10:00,1,16.0,15.0
FL.HKG.01,2020-09-01 03:40:00,2020-09-01 03:55:00,4,18.9,15.0
FL.HKG.01,2020-11-21 12:50:00,2020-11-21 13:40:00,11,22.5,15.0
FL.HKG.01,2020-11-21 13:55:00,2020-11-21 14:00:00,2,16.1,15.0
