station,rows,ts_min,ts_max,n_ts,name,n_wl_in,min_wl_in,max_wl_in,avg_wl_in,n_wl_out01,min_wl_out01,max_wl_out01,avg_wl_out01,n_wl_out02,min_wl_out02,max_wl_out02,avg_wl_out02,year,dataset
WL.BPA.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองบ้านป่า ตอนถนนพัฒนาการ,105120,-0.8,0.39,-0.4572839612,0,,,,0,,,,2022,water
WL.BPM.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองบางพรม ตอนคลองชักพระ,105120,-0.49,0.77,0.4175879947,0,,,,0,,,,2022,water
WL.BPM.02,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองบางพรม ตอนถนนฉิมพลี,105120,-0.04,0.82,0.451064688,0,,,,0,,,,2022,water
WL.BPM.03,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองบางพรม ตอนถนนกาญจนาภิเษก,105120,0.15,0.94,0.5042057648,0,,,,0,,,,2022,water
WL.BPM.04,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองบางพรม ตอนถนนพุทธมณฑลสาย 3,105120,0.18,0.84,0.4666835046,0,,,,0,,,,2022,water
WL.BPN.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองบางพราน ตอนถนนบางบอน 1,105120,-0.23,0.2,-0.0436318493,0,,,,0,,,,2022,water
WL.BPN.02,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองบางพราน ตอนถนนบางบอน 2,105120,0.02,0.71,0.2518072679,0,,,,0,,,,2022,water
WL.BPU.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดสถานตากอากาศบางปู,105120,-0.36,2.2,0.5314250381,0,,,,0,,,,2022,water
WL.BSK.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองบางไส้ไก่,105120,-1.54,0.62,-0.0061357496,105120,-1.35,2.0,0.5783689117,0,,,,2022,water
WL.BSU.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองบางซื่อ,105120,-2.05,0.73,-0.5216524924,105120,-1.12,2.55,0.7348110731,0,,,,2022,water
WL.BSU.02,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองบางซื่อ ช่วงถนนพระรามที่ 5,105120,-1.2,0.61,-0.4879413052,0,,,,0,,,,2022,water
WL.BSU.03,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองบางซื่อ ตอนถนนพระรามที่ 6,105120,-1.45,0.11,-0.666154395,0,,,,0,,,,2022,water
WL.BSU.04,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองบางซื่อ ช่วงถนนพหลโยธิน,97730,-1.23,0.92,-0.6119733961,0,,,,0,,,,2022,water
WL.BSU.05,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองบางซื่อ ช่วงถนนวิภาวดีรังสิต,105120,-2.98,0.44,-0.6422387747,0,,,,0,,,,2022,water
WL.BSU.06,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองบางซื่อ ช่วงถนนรัชดาภิเษก (เจ้าพระยาปาร์ค),105120,-1.67,0.53,-0.7048349505,0,,,,0,,,,2022,water
WL.BSU.07,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองบางซื่อ - ตอนถนนลาดพร้าว,24638,-1.27,0.17,-0.4922834646,0,,,,0,,,,2022,water
WL.BTL.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองบางตลาด ตอนท่าทราย,105120,-0.06,1.56,0.4057212709,0,,,,0,,,,2022,water
WL.BTY.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองบางเตย ตอนถนนนวมินทร์ 66/3,105120,-0.66,0.32,-0.3381459285,0,,,,0,,,,2022,water
WL.BWK.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองบางแวก ตอนคลองบางกอกใหญ่,105120,-0.36,0.69,0.3536347983,0,,,,0,,,,2022,water
WL.BWK.02,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองบางแวก ตอนถนนพุทธมณฑลสาย 1,105120,0.08,0.86,0.4797502854,0,,,,0,,,,2022,water
WL.BWK.03,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองบางแวก ตอนคลองทวีวัฒนา,105120,0.26,1.35,0.5446690449,0,,,,0,,,,2022,water
WL.BYI.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองบึงใหญ่ ตอนวัดทองสัมฤทธิ์,105120,-0.56,1.06,0.1874512938,0,,,,0,,,,2022,water
WL.BYK.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองบางยี่ขัน ตอนถนนจรัญสนิทวงศ์,105120,-0.72,1.25,0.275950723,0,,,,0,,,,2022,water
WL.BYK.02,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองบางยี่ขัน ตอนสถานีสูบน้ำคลองบางยี่ขัน,105120,-1.13,1.18,0.2463885084,0,,,,0,,,,2022,water
WL.CBJ.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองชวดบางจาก ตอนถนนประชาอุทิศ,105120,-1.02,0.63,-0.5705683029,0,,,,0,,,,2022,water
WL.CKS.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองเจ้าคุณสิงห์,105120,-1.46,0.25,-0.8685656393,0,,,,0,,,,2022,water
WL.CKS.02,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองเจ้าคุณสิงห์ ตอนถนนลาดพร้าว,105120,-1.16,-0.05,-0.7305946537,0,,,,0,,,,2022,water
WL.CNS.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองช่องนนทรี,105120,-2.56,0.52,-0.7385923706,105120,-1.47,2.17,0.5024351218,0,,,,2022,water
WL.CNS.02,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองช่องนนทรี ตอนถนนนราธิวาสราชนครินทร์,105120,-0.98,0.12,-0.5940931317,0,,,,0,,,,2022,water
WL.CNS.03,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองช่องนนทรี ตอนถนนจันทน์,105120,-1.25,0.68,-0.5657091895,0,,,,0,,,,2022,water
WL.CNS.04,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองช่องนนทรี ตอนถนนสาทรใต้,0,,,,0,,,,0,,,,2022,water
WL.CPA.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองชักพระ,105120,-1.01,0.85,0.3458445586,105120,-1.08,2.24,0.7079162861,0,,,,2022,water
WL.CTC.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองชวดตาเชียง ตอนสถานีสูบน้ำคลองชวดตาเชียง,79651,-1.36,0.53,-0.5293790411,0,,,,0,,,,2022,water
WL.CYI.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองชวดใหญ่ ตอนถนนพระราม 9 ซอย 13,105120,-1.23,0.56,-0.4639288432,0,,,,0,,,,2022,water
WL.CYI.02,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองชวดใหญ่ ตอนถนนพระราม 9,105120,-1.08,0.14,-0.553925704,0,,,,0,,,,2022,water
WL.CYI.03,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองชวดใหญ่-ตอนคลองลาดพร้าว,25471,-0.71,-0.17,-0.4476718621,0,,,,0,,,,2022,water
WL.DKN.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,สถานีสูบน้ำ ดาวคะนอง,105120,-1.05,0.74,0.045060312,105120,-1.45,2.14,0.5756397451,0,,,,2022,water
WL.FTM.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองโบสถ์แม่พระ ตอนถนนดินแดง,105120,-1.37,0.38,-0.5250133181,0,,,,0,,,,2022,water
WL.HKG.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองห้วยขวาง ตอนถนนประชาสงเคราะห์,105120,-1.1,0.42,-0.5815969368,0,,,,0,,,,2022,water
WL.HKG.02,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองห้วยขวาง ตอนถนนเทียมร่วมมิตร,105120,-1.1,0.51,-0.508016933,0,,,,0,,,,2022,water
WL.HMK.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองหัวหมาก ตอนถนนศรีนครินทร์,105120,-0.76,0.4,-0.4005366248,0,,,,0,,,,2022,water
WL.IDE.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดบ่อสูบน้ำอินโดนีเซีย,105120,-1.07,0.58,-0.4958334285,0,,,,0,,,,2022,water
WL.JKK.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองจระเข้ขบ ตอนถนนสุขาภิบาล 2 ซอย 2,0,,,,0,,,,0,,,,2022,water
WL.JRN.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองแจงร้อน,105120,-1.79,1.28,0.1604740297,105120,-1.66,2.18,0.5251026446,0,,,,2022,water
WL.KBU.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,ประตูระบายน้ำ คลองบัว ตอนทางรถไฟสายใต้,105120,-0.52,1.12,0.4897694064,105120,-0.74,2.16,0.8005491819,0,,,,2022,water
WL.KBU.02,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองบัว ตอนถนนพุทธมณฑลสาย 1,105120,-0.17,1.01,0.3979101979,0,,,,0,,,,2022,water
WL.KDN.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,ประตูระบายน้ำ คลองวัดด่าน,105120,-0.78,0.93,-0.0950325342,105120,-1.12,2.4,0.5757643645,0,,,,2022,water
WL.KJA.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองกะจะ ตอนถนนพระราม 9,105120,-1.35,0.14,-0.9090137938,0,,,,0,,,,2022,water
WL.KJA.02,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองกะจะ ตอนถนนพระราม 9 ซอย 57,105120,-1.21,-0.02,-0.7814662291,0,,,,0,,,,2022,water
WL.KJG.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองจิก ตอนถนนหัวหมาก,105119,-1.16,0.02,-0.7945719613,0,,,,0,,,,2022,water
WL.KJK.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองเจ็ก,105120,-1.37,0.28,-0.8618194444,105120,-1.84,2.02,0.4707046233,0,,,,2022,water
WL.KJK.02,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองเจ็ก ตอนถนนสุขุมวิท 60/1,105120,-1.3,0.38,-0.7593317161,0,,,,0,,,,2022,water
WL.KJN.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองจั่น ตอนถนนลาดพร้าว,105120,-0.83,0.55,-0.4147944254,0,,,,0,,,,2022,water
WL.KJN.02,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองจั่น ตอนถนนโยธินพัฒนา,105120,-0.78,0.73,-0.3692849125,0,,,,0,,,,2022,water
WL.KJT.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,"""จุดวัดคลองจิต ตอนซอยลาดพร้าว 122 """,105120,-1.36,-0.01,-1.0552165145,0,,,,0,,,,2022,water
WL.KJU.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองขุนจันทร์ ตอนถนนฉิมพลี,105120,-0.9,0.9,-0.6228000381,0,,,,0,,,,2022,water
WL.KKD.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองเคล็ด ตอนถนนสุขุมวิท 77,105120,-1.75,0.26,-0.9065832382,0,,,,0,,,,2022,water
WL.KKD.02,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองเคล็ด ตอนถนนสุภาพงษ์ 1,105120,-1.29,0.3,-0.8498484589,0,,,,0,,,,2022,water
WL.KKD.03,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองเคล็ด ตอนถนนศรีนครินทร์,105120,-0.7,0.55,-0.4800950342,0,,,,0,,,,2022,water
WL.KKO.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองเก้า ตอนวัดศรีสุขสถาพร,93156,-0.3,1.91,0.7323168663,0,,,,0,,,,2022,water
WL.KKS.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,สถานีสูบน้ำ เทเวศร์,105120,-1.04,0.17,-0.5279832572,105120,-1.37,2.37,0.647388223,0,,,,2022,water
WL.KKS.02,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองผดุงกรุงเกษม ตอนทำเนียบรัฐบาล,105120,-1.09,0.45,-0.5138767123,0,,,,0,,,,2022,water
WL.KKS.03,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองผดุงกรุงเกษม ตอนหัวลำโพง,105120,-1.21,0.38,-0.5903248668,0,,,,0,,,,2022,water
WL.KKS.04,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,สถานีสูบน้ำ กรุงเกษม,105120,-1.77,0.33,-0.6458102169,105120,-1.21,2.01,0.5876633371,0,,,,2022,water
WL.KKY.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองควาย ตอนถนนศาลาธรรมสพน์,105120,0.14,1.09,0.5624236111,0,,,,0,,,,2022,water
WL.KKY.02,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองควาย ตอนถนนบรมราชชนนี,105120,0.15,1.05,0.5196629566,0,,,,0,,,,2022,water
WL.KLA.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองลาว ตอนถนนพัฒนาการ,105120,-0.79,0.47,-0.4046449772,0,,,,0,,,,2022,water
WL.KLD.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองหลอด ตอนสถานีสูบน้ำปากคลองตลาด,105120,-0.51,0.66,0.1363535959,0,,,,0,,,,2022,water
WL.KLD.02,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองหลอด ตอนถนนราชดำเนินใน,105120,-0.45,0.67,0.1558292428,0,,,,0,,,,2022,water
WL.KLT.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองตัน ช่วงใต้ทางด่วน,105120,-1.13,0.26,-0.5921844559,0,,,,0,,,,2022,water
WL.KMN.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองมอญ,105119,-1.02,0.89,0.2232025609,105119,-1.12,2.36,0.6672533985,0,,,,2022,water
WL.KNB.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองหนองบอน ตอนอ่อนนุช 66 ซอย 13,105120,-0.74,0.21,-0.4379175228,0,,,,0,,,,2022,water
WL.KNB.02,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองหนองบอน ตอนถนนเฉลิมพระเกียรติรัชกาลที่ 9,105120,-0.61,0.39,-0.3123997336,0,,,,0,,,,2022,water
WL.KPG.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองเป้ง ตอนซอยเอกมัย 23,105120,-1.91,0.0,-1.1909386416,0,,,,0,,,,2022,water
WL.KPM.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองเปรมประชากร ช่วงสถานีน้ำอุโมงค์คลองเปรมประชากร,105120,-0.91,0.73,-0.3548092656,0,,,,0,,,,2022,water
WL.KPM.02,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองเปรมประชากร ตอนถนนรัชดาภิเษก,104122,-0.74,0.79,-0.2507238624,0,,,,0,,,,2022,water
WL.KPM.03,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองเปรมประชากร ช่วงวัดเทวสุนทร,41945,-0.46,1.97,-0.0216631303,0,,,,0,,,,2022,water
WL.KPM.04,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,คลองเปรมประชากร ตอนคลองบางตลาด*,105120,-0.28,1.36,0.240284532,0,,,,0,,,,2022,water
WL.KPM.05,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองเปรมประชากร ตอนถนนสรงประภา,105120,0.11,1.57,0.4782762557,0,,,,0,,,,2022,water
WL.KPM.06,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองเปรมประชากร ตอนคลองบ้านใหม่,105120,0.17,1.56,0.5086913052,0,,,,0,,,,2022,water
WL.KSG.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองสอง ตอนถนนพหลโยธิน,105120,-0.08,1.39,0.3746155822,0,,,,0,,,,2022,water
WL.KSI.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองสี่ ตอนถนนสุวินทวงศ์,105120,-0.45,1.02,0.2215240677,0,,,,0,,,,2022,water
WL.KSI.02,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองสี่ ตอนถนนเจ้าคุณทหาร,105120,-0.56,0.9,0.0957817732,0,,,,0,,,,2022,water
WL.KSK.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,"""จุดวัดคลองขุนสกล ตอนซอยศรีนครินทร์ 36 """,105120,-1.61,0.28,-0.8797484779,0,,,,0,,,,2022,water
WL.KSM.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองสาม ตอนร่มเกล้า 17,105120,-2.0,0.78,-0.0038741438,0,,,,0,,,,2022,water
WL.KSM.02,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองสาม ตอนมอเตอร์เวย์,105120,-0.5,0.9,0.1056141553,0,,,,0,,,,2022,water
WL.KSO.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองซอย ตอนถนนบรมราชชนนี,103776,-1.0,3.0,0.541272934,0,,,,0,,,,2022,water
WL.KSO.02,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองซอย ตอนถนนศาลาธรรมสพน์,105120,0.41,1.13,0.7408613014,0,,,,0,,,,2022,water
WL.KTK.03,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองขรัวตาแก่น ตอนซอยสะพานขวา,105120,-1.0,0.79,-0.4755324391,0,,,,0,,,,2022,water
WL.KTY.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองเตย,13679,-2.03,-0.09,-1.199063528,13679,-0.98,1.88,0.5122867169,0,,,,2022,water
WL.LBK.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองลาดบัวขาว ตอนถนนรามคำแหง,105120,-0.55,0.76,-0.0852957572,0,,,,0,,,,2022,water
WL.LBK.02,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองลาดบัวขาว ตอนถนนเคหะร่มเกล้า,105120,-0.71,0.5,-0.3120423326,0,,,,0,,,,2022,water
WL.LBK.03,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองลาดบัวขาว ตอนซอยกาญจนาภิเษก 24,105120,-0.54,0.62,-0.1654159056,0,,,,0,,,,2022,water
WL.LCL.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองลำชะล่า ตอนถนนนวมินทร์,105120,-0.96,1.97,0.3020839041,0,,,,0,,,,2022,water
WL.LCL.02,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองลำชะล่า ตอนซอยนวมินทร์ 86,105120,-0.39,1.1,-0.0897504756,0,,,,0,,,,2022,water
WL.LKB.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองลาดกระบัง ตอนซอยลาดกระบัง 54/6,105120,-0.48,0.89,0.1131509703,0,,,,0,,,,2022,water
WL.LOA.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองรางอ้อ-รางแก้ว ตอนถนนพหลโยธิน,105120,-0.29,1.4,0.2574245624,0,,,,0,,,,2022,water
WL.LPC.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองลำผักชี ตอนโรงเรียนลำผักชี,105120,-0.53,0.98,0.1592173706,0,,,,0,,,,2022,water
WL.LPG.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองหลวงแพ่ง ตอนโรงเรียนผลลีรุ่งเรือง,105120,-0.73,0.82,0.01950371,0,,,,0,,,,2022,water
WL.LPG.02,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,ประตูระบายน้ำ คลองหลวงแพ่ง,105120,-0.73,0.98,0.0999484399,105120,-0.43,1.43,0.3936982496,0,,,,2022,water
WL.LPG.03,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองหลวงแพ่ง ตอนวัดลำต้อยติ่ง,105120,-0.64,0.87,0.0992783486,0,,,,0,,,,2022,water
WL.LPI.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองหลุมไผ่ ตอนซอยลาดปลาเค้า 63,105120,-0.77,0.87,-0.0933625381,0,,,,0,,,,2022,water
WL.LPI.02,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองหลุมไผ่ ตอนถนนประเสริฐมนูกิจ29,105120,-0.29,1.14,0.056697774,0,,,,0,,,,2022,water
WL.LPN.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,สถานีสูบน้ำ คลองเลนเปน,105120,-2.29,1.55,-0.3541894977,105120,-0.4,1.14,0.6030747717,0,,,,2022,water
WL.LPT.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองลำปลาทิว ตอนถนนสังฆสันติสุข,105120,-0.42,1.12,0.3293627283,0,,,,0,,,,2022,water
WL.LPT.02,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองลำปลาทิว ตอนซอยฉลองกรุง 54,105120,-0.67,0.81,0.0236577245,0,,,,0,,,,2022,water
WL.LPT.03,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองลำปลาทิว ตอนซอยฉลองกรุง 8,105120,-0.67,0.77,-0.0047319254,0,,,,0,,,,2022,water
WL.LPT.04,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,"""จุดวัดคลองลำปลาทิว ตอนซอยเชื่อมสัมพันธ์ 25 """,105120,-0.54,1.05,0.231030156,0,,,,0,,,,2022,water
WL.LPW.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,ประตูระบายน้ำ คลองลาดพร้าว,105120,-0.7,0.68,-0.3081403158,105120,-0.68,0.73,-0.2977673135,0,,,,2022,water
WL.LPW.02,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองลาดพร้าว ช่วงวัดลาดพร้าว,105120,-0.56,0.91,-0.1859855403,0,,,,0,,,,2022,water
WL.LPW.03,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองลาดพร้าว ช่วงซอยเสนานิคม,105120,-0.4,1.16,-0.0177850076,0,,,,0,,,,2022,water
WL.LPW.04,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองลาดพร้าว ตอนถนนประชาอุทิศ,105120,-0.78,0.56,-0.4144076294,0,,,,0,,,,2022,water
WL.LPW.05,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองลาดพร้าว ช่วงถนนประดิษฐ์มนูธรรม,105120,-0.91,0.45,-0.4628325723,0,,,,0,,,,2022,water
WL.LSG.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองหลอด 2 ตอนถนนบางนา ตราด,105120,-2.21,0.29,-1.0336835997,0,,,,0,,,,2022,water
WL.LSM.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองหลอด 3 ตอนถนนบางนา ตราด,105120,-2.41,0.33,-1.6995347222,0,,,,0,,,,2022,water
WL.LYW.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองลาดยาว ตอน ถนนรัชดาภิเษก,105120,-1.74,0.18,-1.4931850266,0,,,,0,,,,2022,water
WL.LYW.02,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองลาดยาว ตอนถนนวิภาวดีรังสิต 44,105120,-1.31,0.5,-1.1719394977,0,,,,0,,,,2022,water
WL.MID.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคูน้ำกรมสารวัตรทหาร,105120,-1.82,-0.14,-0.6423356164,0,,,,0,,,,2022,water
WL.MSW.01,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองมหาสวัสดิ์ ตอนคลองสวนแดน 2,105120,-1.14,2.31,0.7959563356,0,,,,0,,,,2022,water
WL.MSW.02,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองมหาสวัสดิ์ ตอนวัดปุรณาวาส,105120,0.21,1.55,0.7923082192,0,,,,0,,,,2022,water
WL.MSW.03,105120,2022-01-01T00:00:00.000,2022-12-31T23:55:00.000,105120,จุดวัดคลองมหาสวัสดิ์ ตอนถนนพุทธมณฑลสาย 2,105120,-0.21,2.13,0.8487182268,0,,,,0,,,,2022,water
